galaxy_ID,r90
9085-1902,6.772891998291016
9085-3701,6.638402938842773
9085-3702,7.885730266571045
9085-3703,11.80520248413086
9085-3704,10.31151294708252
9085-6101,9.882379531860352
9085-6102,19.403993606567383
9085-6103,15.443209648132324
9085-6104,9.152520179748535
9085-9101,9.40874195098877
9085-9102,23.17182731628418
9086-12701,30.471084594726562
9086-12702,13.73642635345459
9086-12703,14.240028381347656
9086-12704,12.881693840026855
9086-12705,11.329534530639648
9086-1901,5.508490562438965
9086-1902,6.56416130065918
9086-3701,6.264395236968994
9086-3702,15.219642639160156
9086-3703,16.393285751342773
9086-3704,7.758052349090576
9086-6101,22.10577964782715
9086-6102,8.214967727661133
9086-6103,17.86899185180664
9086-6104,12.245223999023438
9086-9101,22.685949325561523
9086-9102,16.67291259765625
9087-12701,31.35078239440918
9087-12702,13.737736701965332
9087-12703,20.984560012817383
9087-12704,21.197999954223633
9087-12705,22.8581600189209
9087-1901,10.237163543701172
9087-1902,7.296998977661133
9087-3701,12.010446548461914
9087-3702,7.520854473114014
9087-3703,17.171279907226562
9087-3704,11.142494201660156
9087-6101,6.720508098602295
9087-6102,15.560318946838379
9087-6103,18.353445053100586
9087-6104,15.685005187988281
9087-9101,17.985973358154297
9087-9102,14.442853927612305
9088-12701,19.188318252563477
9088-12702,23.774497985839844
9088-12703,21.707374572753906
9088-12704,28.14922332763672
9088-12705,13.69054126739502
9088-1901,11.067745208740234
9088-1902,5.937803745269775
9088-3701,9.004497528076172
9088-3702,9.231877326965332
9088-3703,7.477057933807373
9088-3704,8.498867988586426
9088-6101,11.743888854980469
9088-6102,19.01581573486328
9088-6103,60.86137008666992
9088-6104,20.63681411743164
9088-9101,19.743764877319336
9088-9102,22.672922134399414
9089-12701,13.002820014953613
9089-12702,19.769933700561523
9089-12703,34.79001235961914
9089-12704,22.135011672973633
9089-12705,59.9195671081543
9089-1901,8.607497215270996
9089-1902,34.30049133300781
9089-3701,10.210583686828613
9089-3702,9.317523002624512
9089-3703,11.241497039794922
9089-3704,11.073996543884277
9089-6101,15.814377784729004
9089-6102,14.25534439086914
9089-6103,10.981328964233398
9089-6104,22.246734619140625
9089-9101,10.96818733215332
9089-9102,12.3201322555542
9090-12701,9.0333890914917
9090-12702,10.999336242675781
9090-12703,27.463886260986328
9090-12704,26.29042625427246
9090-12705,24.278038024902344
9090-1901,6.585285663604736
9090-1902,8.208998680114746
9090-3701,7.052341461181641
9090-3702,13.423974990844727
9090-3703,11.39370346069336
9090-3704,13.743745803833008
9090-6101,12.355623245239258
9090-6102,9.160904884338379
9090-6103,10.22896957397461
9090-6104,18.53986167907715
9090-9101,20.30625343322754
9090-9102,29.147661209106445
9091-12701,10.210684776306152
9091-12702,19.46619415283203
9091-12703,17.20747947692871
9091-12704,16.55670928955078
9091-12705,11.012667655944824
9091-1901,7.352407455444336
9091-1902,11.332850456237793
9091-3701,8.092966079711914
9091-3702,8.844267845153809
9091-3703,8.336939811706543
9091-3704,6.607804775238037
9091-6101,14.77105712890625
9091-6102,19.493789672851562
9091-6103,12.294233322143555
9091-6104,17.098785400390625
9091-9101,17.039058685302734
9091-9102,10.680930137634277
9092-12701,14.046775817871094
9092-12702,27.624221801757812
9092-12703,12.330674171447754
9092-12704,30.276790618896484
9092-12705,29.681150436401367
9092-1901,3.514481782913208
9092-1902,6.766940116882324
9092-3701,8.951375961303711
9092-3702,9.410981178283691
9092-3703,16.26083755493164
9092-3704,14.527602195739746
9092-6101,16.218032836914062
9092-6102,11.950000762939453
9092-6103,21.27748680114746
9092-6104,19.64838981628418
9092-9101,0.0
9092-9102,16.955530166625977
9093-12701,17.691692352294922
9093-12702,21.770225524902344
9093-12703,29.462890625
9093-12704,12.732626914978027
9093-12705,16.93424415588379
9093-1901,9.347620010375977
9093-1902,8.203850746154785
9093-3701,12.736323356628418
9093-3702,9.582784652709961
9093-3703,7.240270614624023
9093-3704,13.742069244384766
9093-6101,12.192526817321777
9093-6102,15.207732200622559
9093-6103,9.407075881958008
9093-6104,12.900606155395508
9093-9101,10.95483112335205
9093-9102,14.286230087280273
9094-12701,17.928924560546875
9094-12702,39.81725311279297
9094-12703,21.94545555114746
9094-12704,20.811983108520508
9094-12705,17.53945541381836
9094-1901,9.31054973602295
9094-1902,8.126389503479004
9094-3701,12.201068878173828
9094-3702,20.567564010620117
9094-3703,19.984209060668945
9094-3704,14.177578926086426
9094-6101,21.493526458740234
9094-6102,11.448134422302246
9094-6103,18.065622329711914
9094-6104,10.038533210754395
9094-9101,26.53293800354004
9094-9102,16.00728988647461
9095-12701,15.50731086730957
9095-12702,12.177611351013184
9095-12703,15.026524543762207
9095-12704,23.522974014282227
9095-12705,13.572195053100586
9095-1901,10.459839820861816
9095-1902,7.592520713806152
9095-3701,9.417353630065918
9095-3702,7.116021633148193
9095-3703,13.659771919250488
9095-3704,14.629237174987793
9095-6101,18.47194480895996
9095-6102,15.661005973815918
9095-6103,10.908496856689453
9095-6104,7.489828109741211
9095-9101,10.322851181030273
9095-9102,19.835493087768555
9181-12701,17.00743293762207
9181-12702,50.83438491821289
9181-12703,22.13382339477539
9181-12704,31.772756576538086
9181-12705,18.655555725097656
9181-1901,6.44023323059082
9181-1902,4.709105968475342
9181-3701,6.473350524902344
9181-3702,10.990863800048828
9181-3703,13.32192325592041
9181-3704,12.202909469604492
9181-6101,11.751718521118164
9181-6102,11.24643325805664
9181-6103,17.794965744018555
9181-6104,16.262258529663086
9181-9101,9.23976993560791
9181-9102,11.163140296936035
9182-12701,28.751819610595703
9182-12702,20.989667892456055
9182-12703,11.837328910827637
9182-12704,11.872426986694336
9182-12705,13.833418846130371
9182-1901,15.81736946105957
9182-1902,8.160283088684082
9182-3701,13.256621360778809
9182-3702,12.524306297302246
9182-3703,14.380319595336914
9182-3704,15.17246150970459
9182-6101,10.661482810974121
9182-6102,10.398082733154297
9182-6103,18.875324249267578
9182-6104,18.218782424926758
9182-9101,25.104839324951172
9182-9102,16.357759475708008
9183-12701,5.868663311004639
9183-12702,20.234609603881836
9183-12703,11.027135848999023
9183-12704,16.154008865356445
9183-12705,5.16524076461792
9183-1901,9.059317588806152
9183-1902,4.517700672149658
9183-3701,0.0
9183-3702,4.697074890136719
9183-3703,14.5668363571167
9183-3704,15.599386215209961
9183-6101,9.867053031921387
9183-6102,8.597667694091797
9183-6103,20.647029876708984
9183-6104,10.490221977233887
9183-9101,23.58967399597168
9183-9102,16.329771041870117
9184-12701,31.923606872558594
9184-12702,26.268810272216797
9184-12703,30.88934326171875
9184-12704,29.784954071044922
9184-12705,15.818995475769043
9184-1901,11.235213279724121
9184-1902,9.907029151916504
9184-3701,5.030473709106445
9184-3702,14.604852676391602
9184-3703,9.441339492797852
9184-3704,7.712681293487549
9184-6101,12.638320922851562
9184-6102,9.78913688659668
9184-6103,13.561334609985352
9184-6104,12.08871841430664
9184-9101,22.773569107055664
9184-9102,17.26347541809082
9185-12701,36.290531158447266
9185-12702,10.475113868713379
9185-12703,21.46576690673828
9185-12704,14.628743171691895
9185-12705,11.257123947143555
9185-1901,4.631046772003174
9185-1902,14.286901473999023
9185-3701,23.87154769897461
9185-3702,12.393534660339355
9185-3703,10.439911842346191
9185-3704,28.760175704956055
9185-6101,10.734711647033691
9185-6102,6.711009502410889
9185-6103,14.257476806640625
9185-6104,11.853204727172852
9185-9101,17.159887313842773
9185-9102,13.79914379119873
9186-12701,20.99694061279297
9186-12702,21.80879783630371
9186-12703,22.473154067993164
9186-12704,12.475939750671387
9186-12705,24.70249366760254
9186-1901,5.048079490661621
9186-1902,5.488271713256836
9186-3701,7.866313457489014
9186-3702,10.90292739868164
9186-3703,8.513382911682129
9186-3704,9.632386207580566
9186-6101,22.151227951049805
9186-6102,29.21259117126465
9186-6103,18.359966278076172
9186-6104,5.837224960327148
9186-9101,19.09387969970703
9186-9102,14.770255088806152
9187-12701,17.72256088256836
9187-12702,31.02268409729004
9187-12703,29.05568504333496
9187-12704,38.15031051635742
9187-12705,20.79399299621582
9187-1901,10.013983726501465
9187-1902,7.006769180297852
9187-3701,16.936046600341797
9187-3702,18.845884323120117
9187-3703,13.548439025878906
9187-3704,8.929838180541992
9187-6101,18.09788703918457
9187-6102,15.034664154052734
9187-6103,8.741217613220215
9187-6104,8.954981803894043
9187-9101,33.81132888793945
9187-9102,11.022613525390625
9188-12701,15.24804401397705
9188-12702,20.913803100585938
9188-12703,26.098649978637695
9188-12704,35.231231689453125
9188-12705,25.570085525512695
9188-1901,9.560108184814453
9188-1902,6.929248332977295
9188-3701,10.693037986755371
9188-3702,17.410015106201172
9188-3703,13.23188304901123
9188-3704,16.974245071411133
9188-6101,16.369863510131836
9188-6102,12.56089973449707
9188-6103,16.136974334716797
9188-6104,16.045787811279297
9188-9101,11.984472274780273
9188-9102,16.12305450439453
9189-12701,11.924980163574219
9189-12702,19.36378288269043
9189-12703,59.82231903076172
9189-12704,22.40438461303711
9189-12705,26.935535430908203
9189-1901,5.3271708488464355
9189-1902,4.598361492156982
9189-3701,13.258296966552734
9189-3702,5.884596347808838
9189-3703,24.295026779174805
9189-3704,10.804156303405762
9189-6101,22.318195343017578
9189-6102,15.138418197631836
9189-6103,22.57682228088379
9189-6104,8.224103927612305
9189-9101,17.290616989135742
9189-9102,15.738250732421875
9190-12701,20.663827896118164
9190-12702,40.70995330810547
9190-12703,34.2367057800293
9190-12704,14.61059856414795
9190-12705,14.417174339294434
9190-1901,9.21138858795166
9190-1902,9.75383472442627
9190-3701,11.479717254638672
9190-3702,7.906833171844482
9190-3703,10.956430435180664
9190-3704,5.291109085083008
9190-6101,18.9411678314209
9190-6102,20.217529296875
9190-6103,18.558034896850586
9190-6104,9.161031723022461
9190-9101,9.468522071838379
9190-9102,17.967910766601562
9191-12701,26.17799186706543
9191-12702,24.467967987060547
9191-12703,28.795473098754883
9191-12704,30.062946319580078
9191-12705,19.631542205810547
9191-1901,6.931179046630859
9191-1902,8.050375938415527
9191-3701,1.4149079322814941
9191-3702,6.756624221801758
9191-3703,9.23462200164795
9191-3704,12.059009552001953
9191-6101,10.090331077575684
9191-6102,8.921904563903809
9191-6103,20.728437423706055
9191-6104,19.861228942871094
9191-9101,15.697524070739746
9191-9102,23.190099716186523
9192-12701,21.68880844116211
9192-12702,26.102516174316406
9192-12703,20.45121955871582
9192-12704,19.327863693237305
9192-12705,30.014972686767578
9192-1901,7.833737373352051
9192-1902,8.178194046020508
9192-3701,8.80655288696289
9192-3702,3.8462395668029785
9192-3703,7.187016487121582
9192-3704,11.578304290771484
9192-6101,17.97960662841797
9192-6102,23.701948165893555
9192-6103,23.72640037536621
9192-6104,17.157142639160156
9192-9101,21.968109130859375
9192-9102,26.316118240356445
9193-12701,44.67243576049805
9193-12702,37.304439544677734
9193-12703,6.298856258392334
9193-12704,7.768861770629883
9193-12705,37.29106140136719
9193-1901,5.507778644561768
9193-1902,11.058985710144043
9193-3701,9.646286964416504
9193-3702,10.099082946777344
9193-3703,11.762253761291504
9193-3704,9.441096305847168
9193-6101,9.07083511352539
9193-6102,12.531318664550781
9193-6103,7.76040506362915
9193-6104,8.302081108093262
9193-9101,21.956710815429688
9193-9102,9.002486228942871
9194-12701,9.56918716430664
9194-12702,60.22060775756836
9194-12703,21.519561767578125
9194-12704,12.207923889160156
9194-12705,25.467803955078125
9194-1901,4.862578868865967
9194-1902,5.724395751953125
9194-3701,27.684492111206055
9194-3702,8.427460670471191
9194-3703,9.884259223937988
9194-3704,12.8070068359375
9194-6101,11.513450622558594
9194-6102,10.005017280578613
9194-6103,10.671212196350098
9194-6104,11.255411148071289
9194-9101,12.12751293182373
9194-9102,16.948314666748047
9195-12701,21.5234317779541
9195-12702,14.442867279052734
9195-12703,19.905101776123047
9195-12704,33.848060607910156
9195-12705,19.67292594909668
9195-1901,5.67626428604126
9195-1902,4.263410568237305
9195-3701,11.26811408996582
9195-3702,15.204404830932617
9195-3703,13.976635932922363
9195-3704,12.594417572021484
9195-6101,10.709824562072754
9195-6102,19.011816024780273
9195-6103,22.040042877197266
9195-6104,15.546409606933594
9195-9101,11.69048023223877
9195-9102,13.036812782287598
9196-12701,27.178855895996094
9196-12702,30.128799438476562
9196-12703,14.395833969116211
9196-12704,13.397319793701172
9196-12705,26.497617721557617
9196-1901,9.65446949005127
9196-1902,11.135224342346191
9196-3701,14.283217430114746
9196-3702,9.545424461364746
9196-3703,16.443849563598633
9196-3704,44.31852722167969
9196-6101,10.236797332763672
9196-6102,18.05810546875
9196-6103,18.985267639160156
9196-6104,9.680388450622559
9196-9101,20.004682540893555
9196-9102,13.290624618530273
9484-12701,35.36898422241211
9484-12702,23.463966369628906
9484-12703,18.577770233154297
9484-12704,14.07453727722168
9484-12705,26.482242584228516
9484-1901,10.82086181640625
9484-1902,9.714336395263672
9484-3701,17.230934143066406
9484-3702,17.025239944458008
9484-3703,9.936495780944824
9484-3704,15.434386253356934
9484-6101,25.285476684570312
9484-6102,14.032063484191895
9484-6103,14.724539756774902
9484-6104,13.525620460510254
9484-9101,20.963428497314453
9484-9102,14.141095161437988
9485-12701,43.111026763916016
9485-12702,24.060626983642578
9485-12703,21.675447463989258
9485-12704,5.875955581665039
9485-12705,18.01695442199707
9485-1901,5.902777671813965
9485-1902,12.094324111938477
9485-3701,5.795347213745117
9485-3702,9.34373950958252
9485-3703,8.701886177062988
9485-3704,15.094245910644531
9485-6101,17.408647537231445
9485-6102,17.108097076416016
9485-6103,10.187520027160645
9485-6104,13.005044937133789
9485-9101,22.32273292541504
9485-9102,19.710983276367188
9486-12701,66.31061553955078
9486-12702,23.250553131103516
9486-12703,13.256901741027832
9486-12704,19.540895462036133
9486-12705,12.898676872253418
9486-1901,9.698177337646484
9486-1902,11.532206535339355
9486-3701,11.52851676940918
9486-3702,11.249547004699707
9486-3703,5.903371810913086
9486-3704,10.297128677368164
9486-6101,16.763837814331055
9486-6102,10.942193031311035
9486-6103,19.793807983398438
9486-6104,11.953937530517578
9486-9101,28.688867568969727
9486-9102,11.271103858947754
9487-12701,33.810211181640625
9487-12702,18.541288375854492
9487-12703,11.008773803710938
9487-12704,15.755243301391602
9487-12705,36.938926696777344
9487-1901,11.72376823425293
9487-1902,5.869010925292969
9487-3701,8.917384147644043
9487-3702,9.239347457885742
9487-3703,6.77440071105957
9487-3704,10.244482040405273
9487-6101,4.469234466552734
9487-6102,18.243093490600586
9487-6103,8.486522674560547
9487-6104,13.486419677734375
9487-9101,19.115270614624023
9487-9102,19.88813591003418
9488-12701,24.332481384277344
9488-12702,27.714675903320312
9488-12703,37.69492721557617
9488-12704,20.22216033935547
9488-12705,17.760089874267578
9488-1901,6.491197109222412
9488-1902,8.28920841217041
9488-3701,15.023744583129883
9488-3702,13.855438232421875
9488-3703,4.97620153427124
9488-3704,8.156341552734375
9488-6101,20.824237823486328
9488-6102,17.341327667236328
9488-6103,15.331045150756836
9488-6104,5.919612407684326
9488-9101,15.235949516296387
9488-9102,30.75323486328125
9489-12701,32.95013427734375
9489-12702,35.53169631958008
9489-12703,20.846784591674805
9489-12704,22.735265731811523
9489-12705,24.873682022094727
9489-1901,10.742316246032715
9489-1902,5.734276294708252
9489-3701,4.856075763702393
9489-3702,10.810675621032715
9489-3703,12.137479782104492
9489-3704,0.0
9489-6101,7.878675937652588
9489-6102,8.541098594665527
9489-6103,6.079407691955566
9489-6104,16.40130043029785
9489-9101,52.53561782836914
9489-9102,20.591880798339844
9490-12701,27.44288444519043
9490-12702,13.011847496032715
9490-12703,10.837525367736816
9490-12704,15.179698944091797
9490-12705,32.36466979980469
9490-1901,4.749411106109619
9490-1902,6.141900539398193
9490-3701,6.948404788970947
9490-3702,10.976763725280762
9490-3703,9.260022163391113
9490-3704,6.2587103843688965
9490-6101,18.693466186523438
9490-6102,15.640856742858887
9490-6103,25.851783752441406
9490-6104,14.68077564239502
9490-9101,14.10207748413086
9490-9102,23.622140884399414
9491-12701,33.727577209472656
9491-12702,17.746868133544922
9491-12703,15.566851615905762
9491-12704,11.232684135437012
9491-12705,15.01546859741211
9491-1901,5.664126396179199
9491-1902,17.478124618530273
9491-3701,6.935546398162842
9491-3702,6.0673627853393555
9491-3703,14.95375919342041
9491-3704,11.990837097167969
9491-6101,13.603797912597656
9491-6102,8.951732635498047
9491-6103,8.322916984558105
9491-6104,12.765917778015137
9491-9101,11.27490520477295
9491-9102,9.608807563781738
9492-12701,19.267587661743164
9492-12702,11.445422172546387
9492-12703,19.157615661621094
9492-12704,20.596494674682617
9492-12705,22.231149673461914
9492-1901,3.98461651802063
9492-1902,6.104822635650635
9492-3701,7.714888095855713
9492-3702,6.858652591705322
9492-3703,8.473640441894531
9492-3704,6.778867244720459
9492-6101,13.371590614318848
9492-6102,13.346797943115234
9492-6103,9.118401527404785
9492-6104,9.594025611877441
9492-9101,62.11420440673828
9492-9102,13.758305549621582
9493-12701,24.49085235595703
9493-12702,16.32774543762207
9493-12703,29.385337829589844
9493-12704,9.805684089660645
9493-12705,21.445995330810547
9493-1901,4.239311218261719
9493-1902,13.11343002319336
9493-3701,10.877196311950684
9493-3702,9.954360961914062
9493-3703,14.358879089355469
9493-3704,9.822014808654785
9493-6101,12.183816909790039
9493-6102,11.279304504394531
9493-6103,15.14119815826416
9493-6104,11.605522155761719
9493-9101,13.17116928100586
9493-9102,9.795244216918945
9494-12701,18.494213104248047
9494-12702,31.84922218322754
9494-12703,19.769664764404297
9494-12704,31.894142150878906
9494-12705,24.817787170410156
9494-1901,13.490594863891602
9494-1902,7.2620134353637695
9494-3701,11.409893989562988
9494-3702,16.364933013916016
9494-3703,13.230161666870117
9494-3704,6.512704372406006
9494-6101,10.696599960327148
9494-6102,15.435185432434082
9494-6103,16.391740798950195
9494-6104,37.89961242675781
9494-9101,17.533308029174805
9494-9102,18.535276412963867
9495-12701,16.48360252380371
9495-12702,10.575839042663574
9495-12703,24.597061157226562
9495-12704,27.748733520507812
9495-12705,37.3531379699707
9495-1901,5.056046485900879
9495-1902,5.392417907714844
9495-3701,17.296493530273438
9495-3702,12.67239761352539
9495-3703,7.647818565368652
9495-3704,6.110288143157959
9495-6101,14.9267578125
9495-6102,14.6746826171875
9495-6103,8.261754989624023
9495-6104,19.39667510986328
9495-9101,-9999.0
9495-9102,21.553014755249023
9496-12701,19.466325759887695
9496-12702,15.241292953491211
9496-12703,22.881023406982422
9496-12704,17.195100784301758
9496-12705,11.387084007263184
9496-1901,18.308326721191406
9496-1902,3.730381727218628
9496-3701,11.621831893920898
9496-3702,30.845027923583984
9496-3703,5.533838272094727
9496-3704,11.531118392944336
9496-6101,10.803532600402832
9496-6102,11.465353965759277
9496-6103,9.788537979125977
9496-6104,14.331223487854004
9496-9101,14.532851219177246
9496-9102,17.867307662963867
9497-12701,11.315484046936035
9497-12702,19.6202392578125
9497-12703,23.870595932006836
9497-12704,7.289368629455566
9497-12705,2.4921531677246094
9497-1901,8.832456588745117
9497-1902,4.6314215660095215
9497-3701,5.896791458129883
9497-3702,11.111884117126465
9497-3703,7.865943431854248
9497-3704,7.274106025695801
9497-6101,18.659910202026367
9497-6102,18.736846923828125
9497-6103,11.092146873474121
9497-6104,7.218533515930176
9497-9101,6.271604061126709
9497-9102,12.560924530029297
9498-12701,27.23495101928711
9498-12702,16.30071449279785
9498-12703,11.544066429138184
9498-12704,8.426207542419434
9498-12705,13.072859764099121
9498-1901,6.605813503265381
9498-1902,9.657636642456055
9498-3701,15.236247062683105
9498-3702,8.105986595153809
9498-3703,18.209205627441406
9498-3704,7.884288311004639
9498-6101,19.454973220825195
9498-6102,11.497154235839844
9498-6103,18.7925968170166
9498-6104,10.011170387268066
9498-9101,27.111745834350586
9498-9102,20.31941032409668
9499-12701,21.479185104370117
9499-12702,11.515875816345215
9499-12703,17.516408920288086
9499-12704,28.642059326171875
9499-12705,20.357078552246094
9499-1901,4.0531325340271
9499-1902,5.835285663604736
9499-3701,9.413211822509766
9499-3702,12.169661521911621
9499-3703,13.714893341064453
9499-3704,8.023900985717773
9499-6101,10.732198715209961
9499-6102,16.79798126220703
9499-6103,10.096399307250977
9499-6104,18.67165756225586
9499-9101,24.29868507385254
9499-9102,0.0
9500-12701,19.040786743164062
9500-12702,21.52497673034668
9500-12703,15.785988807678223
9500-12704,27.126142501831055
9500-12705,33.4646110534668
9500-1901,3.9136359691619873
9500-1902,3.6783740520477295
9500-3701,5.383580684661865
9500-3702,11.176414489746094
9500-3703,3.84394907951355
9500-3704,7.4816365242004395
9500-6101,5.329904556274414
9500-6102,8.266565322875977
9500-6103,18.16631317138672
9500-6104,4.68629789352417
9500-9101,9.205865859985352
9500-9102,9.862411499023438
9501-12701,17.412240982055664
9501-12702,28.157634735107422
9501-12703,17.827978134155273
9501-12704,13.256258964538574
9501-12705,34.725791931152344
9501-1901,8.15056324005127
9501-1902,5.67210578918457
9501-3701,11.27425479888916
9501-3702,15.642425537109375
9501-3703,10.817895889282227
9501-3704,7.829492568969727
9501-6101,12.55054759979248
9501-6102,9.594208717346191
9501-6103,11.164743423461914
9501-6104,23.122011184692383
9501-9101,16.58317756652832
9501-9102,14.870326042175293
9502-12701,18.649749755859375
9502-12702,11.334694862365723
9502-12703,26.02886390686035
9502-12704,24.448598861694336
9502-12705,31.153512954711914
9502-1901,9.267489433288574
9502-1902,9.739164352416992
9502-3701,12.843755722045898
9502-3702,7.197007179260254
9502-3703,10.200483322143555
9502-3704,11.042902946472168
9502-6101,13.800583839416504
9502-6102,18.327043533325195
9502-6103,18.93373680114746
9502-6104,19.960378646850586
9502-9101,24.522478103637695
9502-9102,15.730989456176758
9503-12701,22.55353546142578
9503-12702,11.93945598602295
9503-12703,31.97453498840332
9503-12704,12.326528549194336
9503-12705,30.032865524291992
9503-1901,5.1304473876953125
9503-1902,6.221501350402832
9503-3701,14.097800254821777
9503-3702,5.086071491241455
9503-3703,15.46710205078125
9503-3704,7.463951587677002
9503-6101,6.985267162322998
9503-6102,17.93732452392578
9503-6103,21.64851951599121
9503-6104,7.5288872718811035
9503-9101,6.763681888580322
9503-9102,16.916093826293945
9504-12701,13.46512222290039
9504-12702,25.699918746948242
9504-12703,12.3115873336792
9504-12704,26.608179092407227
9504-12705,17.192710876464844
9504-1901,15.959218978881836
9504-1902,12.008625984191895
9504-3701,7.768216133117676
9504-3702,19.64801597595215
9504-3703,12.106145858764648
9504-3704,7.649107456207275
9504-6101,12.049195289611816
9504-6102,12.304201126098633
9504-6103,18.182994842529297
9504-6104,14.780677795410156
9504-9101,10.299129486083984
9504-9102,10.891657829284668
9505-12701,23.970947265625
9505-12702,20.473085403442383
9505-12703,17.927978515625
9505-12704,21.515310287475586
9505-12705,14.943328857421875
9505-1901,10.175498962402344
9505-1902,4.697118282318115
9505-3701,11.054207801818848
9505-3702,10.911808967590332
9505-3703,11.375636100769043
9505-3704,9.539785385131836
9505-6101,20.541763305664062
9505-6102,12.893097877502441
9505-6103,12.970463752746582
9505-6104,15.79554557800293
9505-9101,13.619325637817383
9505-9102,16.644948959350586
9506-12701,16.54553985595703
9506-12702,16.8859806060791
9506-12703,13.440213203430176
9506-12704,16.60530662536621
9506-12705,15.841621398925781
9506-1901,8.18807601928711
9506-1902,7.714865684509277
9506-3701,10.031012535095215
9506-3702,11.064318656921387
9506-3703,10.892512321472168
9506-3704,17.628278732299805
9506-6101,13.344367027282715
9506-6102,10.972131729125977
9506-6103,20.191360473632812
9506-6104,11.178421974182129
9506-9101,18.937816619873047
9506-9102,18.654136657714844
9507-12701,42.14719009399414
9507-12702,13.94123363494873
9507-12703,11.133526802062988
9507-12704,25.49480628967285
9507-12705,27.277910232543945
9507-1901,11.640249252319336
9507-1902,5.161177635192871
9507-3701,6.859879970550537
9507-3702,10.665339469909668
9507-3703,7.573465347290039
9507-3704,6.451549530029297
9507-6101,11.197093963623047
9507-6102,10.53992748260498
9507-6103,11.90786361694336
9507-6104,0.0
9507-9101,27.120468139648438
9507-9102,10.430527687072754
9508-12701,18.276830673217773
9508-12702,28.644956588745117
9508-12703,24.374576568603516
9508-12704,15.263938903808594
9508-12705,28.5393123626709
9508-1901,5.674986839294434
9508-1902,4.746976852416992
9508-3701,14.229458808898926
9508-3702,11.321859359741211
9508-3703,13.383071899414062
9508-3704,18.12706756591797
9508-6101,8.938782691955566
9508-6102,16.59080696105957
9508-6103,11.475595474243164
9508-6104,12.101433753967285
9508-9101,16.79171371459961
9508-9102,18.93627166748047
9509-12701,22.123226165771484
9509-12702,23.09385871887207
9509-12703,25.548086166381836
9509-12704,24.951623916625977
9509-12705,12.150115013122559
9509-1901,6.524563789367676
9509-1902,4.469522476196289
9509-3701,9.435189247131348
9509-3702,13.622392654418945
9509-3703,6.715456962585449
9509-3704,16.612024307250977
9509-6101,13.627480506896973
9509-6102,17.66794776916504
9509-6103,12.192132949829102
9509-6104,13.386003494262695
9509-9101,12.756917953491211
9509-9102,10.974361419677734
9510-12701,23.525226593017578
9510-12702,19.651931762695312
9510-12703,13.341231346130371
9510-12704,49.51227569580078
9510-12705,47.805870056152344
9510-1901,5.479084491729736
9510-1902,6.730145454406738
9510-3701,6.4644012451171875
9510-3702,9.91619873046875
9510-3703,6.384740829467773
9510-3704,11.42525577545166
9510-6101,31.315006256103516
9510-6102,13.579097747802734
9510-6103,17.507854461669922
9510-6104,12.39831829071045
9510-9101,15.41637897491455
9510-9102,13.14681625366211
9511-12701,26.7354736328125
9511-12702,12.159794807434082
9511-12703,44.41082763671875
9511-12704,19.633953094482422
9511-12705,32.39008712768555
9511-1901,9.371550559997559
9511-1902,6.029069423675537
9511-3701,17.19747543334961
9511-3702,18.149412155151367
9511-3703,10.03906536102295
9511-3704,7.623037815093994
9511-6101,11.734443664550781
9511-6102,8.084502220153809
9511-6103,20.116979598999023
9511-6104,5.06517219543457
9511-9101,11.665911674499512
9511-9102,23.116870880126953
9512-12701,13.883865356445312
9512-12702,15.782881736755371
9512-12703,71.07095336914062
9512-12704,29.927635192871094
9512-12705,15.81665325164795
9512-1901,9.866927146911621
9512-1902,11.24935531616211
9512-3701,14.847334861755371
9512-3702,11.714557647705078
9512-3703,12.618167877197266
9512-3704,11.631041526794434
9512-6101,11.957518577575684
9512-6102,11.576390266418457
9512-6103,12.369026184082031
9512-6104,17.802936553955078
9512-9101,18.989173889160156
9512-9102,16.20896339416504
9513-12701,26.200551986694336
9513-12702,24.014184951782227
9513-12703,29.962993621826172
9513-12704,13.487726211547852
9513-12705,13.335576057434082
9513-1901,7.933099746704102
9513-1902,9.129331588745117
9513-3701,7.171706676483154
9513-3702,14.454249382019043
9513-3703,14.066154479980469
9513-3704,5.787019729614258
9513-6101,24.883230209350586
9513-6102,7.486464500427246
9513-6103,22.79269790649414
9513-6104,19.332265853881836
9513-9101,10.410855293273926
9513-9102,11.413902282714844
9514-12701,12.77132797241211
9514-12702,10.159707069396973
9514-12703,15.324667930603027
9514-12704,29.6302433013916
9514-12705,11.480907440185547
9514-1901,7.632205009460449
9514-1902,6.466177940368652
9514-3701,9.195517539978027
9514-3702,37.41778564453125
9514-3703,14.357417106628418
9514-3704,19.5360107421875
9514-6101,53.728919982910156
9514-6102,10.949779510498047
9514-6103,18.6092529296875
9514-6104,10.518102645874023
9514-9101,11.750324249267578
9514-9102,22.172470092773438
9673-12701,0.0
9673-12702,0.0
9673-12703,0.0
9673-12704,0.0
9673-12705,0.0
9673-1901,0.0
9673-1902,0.0
9673-3701,0.0
9673-3702,0.0
9673-3703,0.0
9673-3704,0.0
9673-6101,0.0
9673-6102,0.0
9673-6103,0.0
9673-6104,0.0
9673-9101,0.0
9673-9102,0.0
9674-12701,0.0
9674-12702,0.0
9674-12703,0.0
9674-12704,0.0
9674-12705,0.0
9674-1901,0.0
9674-1902,0.0
9674-3701,0.0
9674-3702,0.0
9674-3703,0.0
9674-3704,0.0
