galaxy_ID,smoothness
12045-6104,nan
12045-9101,nan
12045-9102,nan
12046-12701,nan
12046-12702,nan
12046-12703,nan
12046-12704,nan
12046-12705,nan
12046-1901,nan
12046-1902,nan
12046-3701,nan
12046-3702,nan
12046-3703,nan
12046-3704,nan
12046-6101,nan
12046-6102,nan
12046-6103,nan
12046-6104,nan
12046-9101,nan
12046-9102,nan
12047-12701,nan
12047-12702,nan
12047-12703,nan
12047-12704,nan
12047-12705,nan
12047-1901,nan
12047-1902,nan
12047-3701,nan
12047-3702,nan
12047-3703,nan
12047-3704,nan
12047-6101,nan
12047-6102,nan
12047-6103,nan
12047-6104,nan
12047-9101,nan
12047-9102,nan
12048-12701,nan
12048-12702,nan
12048-12703,nan
12048-12704,nan
12048-12705,nan
12048-1901,nan
12048-1902,nan
12048-3701,nan
12048-3702,nan
12048-3703,nan
12048-3704,nan
12048-6101,nan
12048-6102,nan
12048-6103,nan
12048-6104,nan
12048-9101,nan
12048-9102,nan
12049-12701,nan
12049-12702,nan
12049-12703,nan
12049-12704,nan
12049-12705,nan
12049-1901,nan
12049-1902,nan
12049-3701,nan
12049-3702,nan
12049-3703,nan
12049-3704,nan
12049-6101,nan
12049-6102,nan
12049-6103,nan
12049-6104,nan
12049-9101,nan
12049-9102,nan
12050-12701,nan
12050-12702,nan
12050-12703,nan
12050-12704,nan
12050-12705,nan
12050-1901,nan
12050-1902,nan
12050-3701,nan
12050-3702,nan
12050-3703,nan
12050-3704,nan
12050-6101,nan
12050-6102,nan
12050-6103,nan
12050-6104,nan
12050-9101,nan
12050-9102,nan
12066-12701,1.296306509
12066-12702,1.580200903
12066-12703,1.835194071
12066-12704,1.695494124
12066-12705,0.542673614
12066-1901,0.578433961
12066-1902,1.234890421
12066-3701,0.573109784
12066-3702,2.09319284
12066-3703,0.658104665
12066-3704,0.448143835
12066-6101,0.968525144
12066-6102,1.777832838
12066-6103,1.263380618
12066-6104,2.001413014
12066-9101,1.717932342
12066-9102,1.419284863
12067-12701,0.90992043
12067-12702,1.842685749
12067-12703,1.537524909
12067-12704,0.98982345
12067-12705,0.595199152
12067-1901,1.952594252
12067-1902,0.617720036
12067-3701,2.50595168
12067-3702,2.108051058
12067-3703,1.566429254
12067-3704,2.588877631
12067-6101,0.444888098
12067-6102,2.014363355
12067-6103,2.391267374
12067-6104,2.219254904
12067-9101,2.218122251
12067-9102,2.704962488
12068-12701,1.557368018
12068-12702,2.801074721
12068-12703,1.539041749
12068-12704,1.736212181
12068-12705,1.500031881
12068-1902,3.117553021
12068-3701,2.764679448
12068-3703,0.755260492
12068-3704,0.70810208
12068-6101,2.105241536
12068-6102,1.530254094
12068-6104,0.374332812
12068-9101,1.284599088
12068-9102,0.744782889
12069-12701,1.687143028
12069-12702,1.537544018
12069-12703,2.587341034
12069-12704,0.436021395
12069-12705,1.55947543
12069-1902,0.669258287
12069-3701,2.714165393
12069-3703,2.611151962
12069-3704,3.251048346
12069-6101,1.818550745
12069-6102,0.601379891
12069-6104,2.191310898
12069-9101,1.278275387
12069-9102,2.438172055
12070-12701,1.794745292
12070-12702,2.718111595
12070-12703,1.136296281
12070-12704,1.202986281
12070-12705,2.543044701
12070-1901,0.691126107
12070-1902,2.381122817
12070-3701,0.751544455
12070-3702,1.479122639
12070-3703,2.680783536
12070-3704,1.220029102
12070-6101,0.991844257
12070-6102,2.064916502
12070-6103,0.869793869
12070-6104,1.347302899
12070-9101,1.706807931
12070-9102,1.978704937
12071-12701,0.682412181
12071-12702,1.341949417
12071-12703,1.268432071
12071-12704,1.677199978
12071-12705,0.799975475
12071-1901,1.063252794
12071-1902,1.096378452
12071-3701,1.680493934
12071-3702,0.719034886
12071-3703,2.867585998
12071-3704,0.822179434
12071-6101,2.48880777
12071-6102,1.120019551
12071-6103,2.357757617
12071-6104,1.87702888
12071-9101,1.406144884
12071-9102,1.384545343
12073-12703,0.710727496
12073-12704,2.289351675
12073-12705,2.98103578
12073-1902,2.78451547
12073-3703,2.832959159
12073-3704,0.783459588
12073-6104,2.606666812
12073-9102,2.872170026
12074-12701,3.113160062
12074-12702,1.307189965
12074-12703,0.602016301
12074-12704,0.880049939
12074-12705,0.894026591
12074-1902,2.615437988
12074-3701,1.221339896
12074-3703,2.37147388
12074-3704,0.616406224
12074-6101,2.76823797
12074-6102,2.424544511
12074-6104,2.118417477
12074-9101,0.926997609
12074-9102,2.962525673
12075-12701,2.643405038
12075-12702,2.753204361
12075-12703,1.992959626
12075-12704,0.33406444
12075-12705,1.943700843
12075-1901,3.024422275
12075-1902,1.39678646
12075-3701,2.639070495
12075-3702,2.390687232
12075-3703,2.71778034
12075-3704,1.834975365
12075-6101,2.324510181
12075-6102,0.84605347
12075-6103,2.248799918
12075-6104,1.71627805
12075-9101,2.737490093
12075-9102,1.424359957
12078-12701,1.147357345
12078-12702,1.497481703
12078-12703,0.440303656
12078-12704,2.652695265
12078-12705,0.639180653
12078-1901,0.837600551
12078-1902,0.608551891
12078-3701,2.594350124
12078-3702,nan
12078-3703,0.967564223
12078-3704,2.7801379
12078-6101,2.052919987
12078-6102,2.461551609
12078-6103,0.517339706
12078-6104,1.120814349
12078-9101,0.596051952
12078-9102,2.422674427
12079-12701,1.27630779
12079-12702,1.012778622
12079-12703,1.448185824
12079-12704,1.394115906
12079-12705,1.465072185
12079-1902,0.510305966
12079-3701,0.589522057
12079-3703,1.433846803
12079-3704,1.419999869
12079-6101,1.461421463
12079-6102,1.110517051
12079-6104,2.579920915
12079-9101,0.959541069
12079-9102,1.393937686
12080-12701,2.217663371
12080-12702,1.621706304
12080-12703,1.83877325
12080-12704,1.319834958
12080-12705,1.47509476
12080-1901,2.457824095
12080-1902,1.288043407
12080-3701,2.745232015
12080-3702,2.33862444
12080-3703,2.641022098
12080-3704,2.577951553
12080-6101,2.036755483
12080-6102,2.218373229
12080-6103,2.287926671
12080-6104,1.985777337
12080-9101,1.411754249
12080-9102,1.365359665
12081-12701,1.963398438
12081-12702,1.551378213
12081-12703,1.57791681
12081-12704,1.584878745
12081-12705,1.226128767
12081-1901,2.432017578
12081-1902,2.681942942
12081-3701,0.674787547
12081-3702,nan
12081-3703,2.293238448
12081-3704,2.371761023
12081-6101,1.620710998
12081-6102,0.480062672
12081-6103,1.327658931
12081-6104,1.344430634
12081-9101,1.215188535
12081-9102,1.06969041
12082-12701,nan
12082-12702,1.538522716
12082-12703,2.01665959
12082-12704,0.923206338
12082-12705,1.700054488
12082-1902,0.783675723
12082-3701,1.0429505
12082-3703,1.826421557
12082-3704,0.761890523
12082-6101,1.389593189
12082-6102,0.719367243
12082-6104,1.393429619
12082-9101,nan
12082-9102,1.765482737
12083-12703,1.618132665
12083-12704,2.560473874
12083-12705,1.367278526
12083-1902,0.867158398
12083-3703,2.051377609
12083-3704,0.854720764
12083-6104,2.193737059
12083-9102,0.51931381
12084-12701,1.484804709
12084-12702,0.815423062
12084-12703,1.242020737
12084-12704,0.900420662
12084-12705,1.228973985
12084-1901,0.541208081
12084-1902,0.608650783
12084-3701,1.447127497
12084-3702,0.429504716
12084-3703,0.548072975
12084-3704,2.73291751
12084-6101,2.872257934
12084-6102,2.03677425
12084-6103,2.246975206
12084-6104,0.485287071
12084-9101,2.508144552
12084-9102,1.023212125
12085-12701,1.19850583
12085-12702,1.434767769
12085-12703,1.32039941
12085-12704,0.679822915
12085-12705,1.511800442
12085-1901,1.825641833
12085-1902,2.655599185
12085-3701,1.419187945
12085-3702,1.24331375
12085-3703,2.041607632
12085-3704,0.711610458
12085-6101,0.669332608
12085-6102,2.308541464
12085-6103,0.743420896
12085-6104,1.229552827
12085-9101,1.00773175
12085-9102,0.348980667
12087-12701,1.173477525
12087-12702,1.38729321
12087-12703,2.074836187
12087-12704,1.078060492
12087-12705,1.4472339
12087-1901,2.349034966
12087-1902,2.868419428
12087-3701,0.950196187
12087-3702,1.862433968
12087-3703,1.217493855
12087-3704,2.734593668
12087-6101,1.387196882
12087-6102,1.795846398
12087-6103,0.940247546
12087-6104,0.991092657
12087-9101,1.854486513
12087-9102,1.4116502
12088-12701,1.153881449
12088-12702,1.831230493
12088-12703,1.691441173
12088-12704,0.791273881
12088-12705,0.982075163
12088-1901,2.394615787
12088-1902,2.428035353
12088-3701,0.784525798
12088-3702,1.990059391
12088-3703,2.349221463
12088-3704,2.317218738
12088-6101,0.813867701
12088-6102,1.443916385
12088-6103,0.844315189
12088-6104,2.711924708
12088-9101,0.622646396
12088-9102,1.305940851
12089-12701,1.103886667
12089-12702,0.684683947
12089-12703,1.639278322
12089-12704,0.770479552
12089-12705,1.175725213
12089-1901,0.647646
12089-1902,0.838059072
12089-3701,3.319174184
12089-3702,2.551846651
12089-3703,1.384372794
12089-3704,2.286575772
12089-6101,2.545747207
12089-6102,2.952526363
12089-6103,0.938448304
12089-6104,1.416227247
12089-9101,0.582586673
12089-9102,1.799947433
12090-12701,2.056051294
12090-12702,1.356994907
12090-12703,1.780278012
12090-12704,2.401059952
12090-12705,1.692375286
12090-1901,0.757809343
12090-1902,2.63755561
12090-3701,1.092109282
12090-3702,0.956929361
12090-3703,2.066733544
12090-3704,2.525221866
12090-6101,1.472223394
12090-6102,2.998192282
12090-6103,2.268994626
12090-6104,2.146376368
12090-9101,1.261420174
12090-9102,1.338180273
12092-12701,1.769479388
12092-12702,1.516195412
12092-12703,1.970213569
12092-12704,0.899115953
12092-12705,1.572773123
12092-1902,1.421105549
12092-3701,1.411583977
12092-3703,2.859083754
12092-3704,0.922066007
12092-6101,0.440058147
12092-6102,0.714596213
12092-6104,1.891738562
12092-9101,1.783204919
12092-9102,1.219129495
12093-12701,2.035916931
12093-12702,2.548434478
12093-12703,1.760221493
12093-12704,2.553083382
12093-12705,1.216548095
12093-1902,1.935334884
12093-3701,2.283352303
12093-3703,1.271073373
12093-3704,0.48484313
12093-6101,2.904009879
12093-6102,1.500799016
12093-6104,2.001095116
12093-9101,0.565648653
12093-9102,2.611976054
12094-12701,1.424650977
12094-12702,1.459624182
12094-12703,2.205073355
12094-12704,1.068966632
12094-12705,1.216126689
12094-1901,1.273641562
12094-1902,1.888150694
12094-3701,0.767293519
12094-3702,2.311051971
12094-3703,2.708032388
12094-3704,2.188030795
12094-6101,1.248117745
12094-6102,0.462736264
12094-6103,1.819211014
12094-6104,0.918704177
12094-9101,1.516783625
12094-9102,1.574949134
12187-12705,nan
12483-12701,1.977761759
12483-12702,0.665426736
12483-12703,0.618959284
12483-12704,1.049804398
12483-12705,0.787330949
12483-1901,1.466618223
12483-1902,0.788415074
12483-3701,1.792950515
12483-3702,2.793264711
12483-3703,2.131213842
12483-3704,2.288360101
12483-6101,1.199873754
12483-6102,0.563859632
12483-6103,0.636815854
12483-6104,1.101521029
12483-9101,0.767401392
12483-9102,1.110027882
12484-12701,2.184302447
12484-12702,1.401918797
12484-12703,1.396928776
12484-12704,0.981991355
12484-12705,0.51354369
12484-1901,1.072705185
12484-1902,1.908126753
12484-3701,1.586745309
12484-3702,1.73747885
12484-3703,0.685358893
12484-3704,0.967696246
12484-6101,2.290061621
12484-6102,1.012878651
12484-6103,0.926966994
12484-6104,2.800841163
12484-9101,0.947474601
12484-9102,2.589350811
12485-12701,2.400920692
12485-12702,1.358275199
12485-12703,1.728335751
12485-12704,1.378554598
12485-12705,1.639524302
12485-1901,0.637557166
12485-1902,nan
12485-3701,2.779702649
12485-3702,1.761068882
12485-3703,1.938130485
12485-3704,1.869848251
12485-6101,2.355063897
12485-6102,0.892632715
12485-6103,2.384584519
12485-6104,1.338705668
12485-9101,2.612165138
12485-9102,1.576638883
12487-12701,0.923525288
12487-12702,2.445892409
12487-12703,2.556012415
12487-12704,1.433617916
12487-12705,0.62452931
12487-1901,1.760837007
12487-1902,0.756983871
12487-3701,1.545809334
12487-3702,1.242607215
12487-3703,1.599352759
12487-3704,1.884681006
12487-6101,1.440462329
12487-6102,1.464963619
12487-6103,1.185364983
12487-6104,1.15011794
12487-9101,2.03061866
12487-9102,3.80028385
12488-12701,1.166448905
12488-12702,1.573372922
12488-12703,0.741931032
12488-12704,0.737121809
12488-12705,1.523915616
12488-1901,1.211751115
12488-1902,0.845023672
12488-3701,1.049858244
12488-3702,1.403542147
12488-3703,1.877782048
12488-3704,3.017588756
12488-6101,2.006029618
12488-6102,1.511430636
12488-6103,2.362160763
12488-6104,1.12427436
12488-9101,0.526269078
12488-9102,0.488061274
12489-12701,1.400931586
12489-12702,1.051281697
12489-12703,0.499454908
12489-12704,2.287514838
12489-12705,0.854107122
12489-1901,1.637681803
12489-1902,0.57543659
12489-3701,0.544765431
12489-3702,1.215079663
12489-3703,0.530011683
12489-3704,2.758268593
12489-6101,1.013259452
12489-6102,0.943054444
12489-6103,0.561534933
12489-6104,2.656369123
12489-9101,1.106027541
12489-9102,2.506950795
12490-12701,2.055848994
12490-12702,1.788454244
12490-12703,1.807382401
12490-12704,1.4583987
12490-12705,2.574148013
12490-1901,2.110800824
12490-1902,2.701702284
12490-3701,0.635305517
12490-3702,1.116545885
12490-3703,0.71914244
12490-3704,1.590205583
12490-6101,0.839612357
12490-6102,0.627055691
12490-6103,1.252941746
12490-6104,0.606041258
12490-9101,1.781601393
12490-9102,1.548574962
12491-12701,1.40725518
12491-12702,1.56700194
12491-12703,1.056043284
12491-12704,0.825250277
12491-12705,2.37995995
12491-1901,1.57569007
12491-1902,2.743929823
12491-3701,2.391551816
12491-3702,2.037289899
12491-3703,1.175579076
12491-3704,2.284821839
12491-6101,0.668943923
12491-6102,2.568866576
12491-6103,1.84059924
12491-6104,1.251532318
12491-9101,1.508311831
12491-9102,0.988618424
12495-12701,1.807108818
12495-12702,2.266675384
12495-12703,1.517714185
12495-12704,1.53940427
12495-12705,2.23229425
12495-1901,0.924723803
12495-1902,0.655014257
12495-3701,1.266498041
12495-3702,1.567726276
12495-3703,1.436568998
12495-3704,2.538628757
12495-6101,0.54443879
12495-6102,0.567728077
12495-6103,1.358961421
12495-6104,1.442295402
12495-9101,2.112193348
12495-9102,1.3793563
12506-12701,0.532769154
12506-12702,2.728724765
12506-12703,0.979963981
12506-12704,2.759511998
12506-12705,2.374088141
12506-1901,2.73228026
12506-1902,3.084533913
12506-3701,2.279015331
12506-3702,2.850721633
12506-3703,1.813057466
12506-3704,2.812237885
12506-6101,1.808320974
12506-6102,1.191815702
12506-6103,0.842402494
12506-6104,2.525464207
12506-9101,2.887952521
12506-9102,3.295121283
12510-12701,0.805973464
12510-12702,1.053214392
12510-12703,1.345869585
12510-12704,1.662677245
12510-12705,1.140420688
12510-1901,3.61012486
12510-1902,0.785289831
12510-3701,0.382852557
12510-3702,0.547835457
12510-3703,2.865307956
12510-3704,1.243622081
12510-6101,2.671628398
12510-6102,1.55226583
12510-6103,2.3680117
12510-6104,0.768545308
12510-9101,0.432318943
12510-9102,0.517569538
12511-12701,1.010759348
12511-12702,2.658345149
12511-12703,0.740708731
12511-12704,0.834030701
12511-12705,0.713236738
12511-1901,1.208787033
12511-1902,2.744302089
12511-3701,0.740940833
12511-3702,0.597561937
12511-3703,0.662960241
12511-3704,2.537784742
12511-6101,1.361989403
12511-6102,2.524717459
12511-6103,1.287713682
12511-6104,0.964934039
12511-9101,1.250555581
12511-9102,0.814244987
12512-12701,1.595460116
12512-12702,0.758559889
12512-12703,1.310380054
12512-12704,2.466465733
12512-12705,2.633551827
12512-1901,2.357129105
12512-1902,2.185005042
12512-3701,1.372500363
12512-3702,2.858627385
12512-3703,1.244329397
12512-3704,1.438526855
12512-6101,0.565119135
12512-6102,2.462638122
12512-6103,2.206808415
12512-6104,1.532632821
12512-9101,1.191914707
12512-9102,1.575902186
12514-12701,0.669096272
12514-12702,0.604891056
12514-12703,1.296214974
12514-12704,1.294184059
12514-12705,0.941464131
12514-1901,3.217893664
12514-1902,0.631491763
12514-3701,1.665350203
12514-3702,1.128118777
12514-3703,2.666851414
12514-3704,2.52986569
12514-6101,2.488039026
12514-6102,2.017787078
12514-6103,1.471414005
12514-6104,2.408823407
12514-9101,0.473084529
12514-9102,0.473404636
12518-12701,1.52811422
12518-12702,1.680978342
12518-12703,1.613430426
12518-12704,2.333229833
12518-12705,0.542669588
12518-1901,1.525134859
12518-1902,0.633776192
12518-3701,0.950054851
12518-3702,2.20462628
12518-3703,1.516869299
12518-3704,0.923720835
12518-6101,0.706859392
12518-6102,2.040118874
12518-6103,0.672015588
12518-6104,2.300796017
12518-9101,0.328695691
12518-9102,1.950148283
12620-12701,1.477385017
12620-12702,0.6456316
12620-12703,1.35224208
12620-12704,0.477484473
12620-12705,1.898573861
12620-1901,2.966173075
12620-1902,2.609973212
12620-3701,1.121256647
12620-3702,1.795866041
12620-3703,0.50201226
12620-3704,1.573476748
12620-6101,0.654215511
12620-6102,0.690780162
12620-6103,0.757111056
12620-6104,0.783782033
12620-9101,0.989550164
12620-9102,2.063005412
12621-12701,1.625536162
12621-12702,nan
12621-12703,0.979544967
12621-12704,2.476733288
12621-12705,0.424151509
12621-1901,0.987927427
12621-1902,1.390956608
12621-3701,2.711175971
12621-3702,1.336004182
12621-3703,1.205453495
12621-3704,1.181323308
12621-6101,0.85114492
12621-6102,0.917980885
12621-6103,0.414880714
12621-6104,2.57423027
12621-9101,0.885478215
12621-9102,1.282077358
12622-12701,1.752289222
12622-12702,nan
12622-12703,1.232078549
12622-12704,1.120812856
12622-12705,0.630280767
12622-1901,0.558375573
12622-1902,0.703967411
12622-3701,nan
