# galaxy_ID smoothness DL_ttype DL_PLTG DL_Visual_Class
9498-12703 1.927666015625 3.6740012168884277 0.9434096813201904 3.0
9498-12704 0.9023413446736454 6.003386497497559 0.9980044960975647 3.0
9498-12705 1.193921879442286 3.046736240386963 0.961319088935852 3.0
9498-1901 3.1784009376342355 -0.5696284770965576 0.03817463852465153 2.0
9498-1902 0.5929114893863076 1.4685351848602295 0.5526400506496429 3.0
9498-3701 1.574466796875 -0.40620172023773193 0.03391794580966234 1.0
9498-3702 1.5084842139850034 -0.6055870652198792 0.0432528555393219 2.0
9498-3703 0.9289523222215306 -2.238729476928711 0.006473139626905322 1.0
9498-3704 2.474895455983764 -1.2474944591522217 0.017000430263578892 1.0
9498-6101 1.619302662037037 1.6889336109161377 0.6343953609466553 3.0
9498-6102 1.7232406187248996 0.8183261752128601 0.37571437656879425 3.0
9498-6103 0.7616464878001997 1.0313154458999634 0.20792876183986664 2.0
9498-6104 2.2141341670866934 1.3230078220367432 0.495777890086174 2.0
9498-9101 2.43916822225295 -1.6165416240692139 0.01459925016388297 1.0
9498-9102 2.170082603220772 0.46606045961380005 0.120368342846632 2.0
9499-12701 1.0160106986616186 7.3148112297058105 0.9993728995323181 3.0
9499-12702 1.5143217675238019 5.327944278717041 0.9978047013282776 3.0
9499-12703 0.5007255739204443 3.5019357204437256 0.9950767457485199 3.0
9499-12704 1.0052363494706285 4.921873092651367 0.9989160001277924 3.0
9499-12705 1.1911911630927317 0.8921530842781067 0.6971134841442108 3.0
9499-1901 1.1437645438936554 -2.219862937927246 0.004312472650781274 2.0
9499-1902 0.5220210528132891 0.5129356384277344 0.027028397656977177 3.0
9499-3701 1.5779861089751477 0.23811204731464386 0.37166233360767365 2.0
9499-3702 3.015066209479944 -0.8589311242103577 0.08544867113232613 2.0
9499-3703 1.4871891016662517 2.9731409549713135 0.7351369261741638 3.0
9499-3704 2.238872707772544 -0.4949931204319 0.09219035133719444 2.0
9499-6101 0.9634459747665229 1.0716155767440796 0.6744279861450195 3.0
9499-6102 0.39719048456745576 2.9033148288726807 0.7836560904979706 3.0
9499-6103 1.596974887744481 -1.1894466876983643 0.023045075125992298 1.0
9499-6104 0.7443673069491709 1.6750701665878296 0.8559417426586151 3.0
9499-9101 1.092212790074103 -0.2278151661157608 0.11863252148032188 2.0
9499-9102 nan nan nan nan
9500-12701 0.9206047378434191 6.514038562774658 0.9999733567237854 3.0
9500-12702 0.7282600940890597 4.161835670471191 0.9981061816215515 3.0
9500-12703 1.6652522197312474 4.423232555389404 0.9920480847358704 3.0
9500-12704 0.9078915797498627 3.4753506183624268 0.9977584481239319 3.0
9500-12705 2.5490844132879724 -1.7303292751312256 0.09306563809514046 2.0
9500-1901 0.8246974945068359 1.1410056352615356 0.1845483034849167 3.0
9500-1902 2.70215858515434 -1.212740182876587 0.035212356597185135 2.0
9500-3701 2.0784895635648617 1.4097357988357544 0.8234586417675018 3.0
9500-3702 1.3314582669005102 2.7401905059814453 0.8456564843654633 3.0
9500-3703 1.8281105974595324 -2.037144184112549 0.03509076405316591 2.0
9500-3704 1.8647125968832454 -0.544853150844574 0.023598702624440193 2.0
9500-6101 1.683788781878592 2.657447576522827 0.701465904712677 3.0
9500-6102 2.388600915038295 -2.276111364364624 0.0031650448217988014 1.0
9500-6103 0.8292224784833038 2.0266647338867188 0.9594551920890808 3.0
9500-6104 1.1097874582549672 -0.032023295760154724 0.033443376421928406 2.0
9500-9101 1.316322284878149 5.622803211212158 0.9982923865318298 3.0
9500-9102 1.4039452547152367 4.636806488037109 0.9927782416343689 3.0
9501-12701 1.2670082541073069 5.5539751052856445 0.9948531091213226 3.0
9501-12702 2.69760992588141 2.6912057399749756 0.606378972530365 3.0
9501-12703 2.44443359375 -2.0320630073547363 0.039262089878320694 1.0
9501-12704 0.7804341031880094 5.028630256652832 0.9999659061431885 3.0
9501-12705 1.189467496780721 4.502600193023682 0.9906964004039764 3.0
9501-1901 1.3600295709103953 1.162289023399353 0.32015514373779297 3.0
9501-1902 1.7107540766398113 1.6881964206695557 0.6332009136676788 3.0
9501-3701 2.5236597947084185 -0.8228428959846497 0.053090302273631096 2.0
9501-3702 2.821803764447774 -1.642004370689392 0.009985389187932014 2.0
9501-3703 1.0798467279790522 3.3312277793884277 0.9787139296531677 3.0
9501-3704 1.905544002375913 -2.231928825378418 0.010353502351790667 1.0
9501-6101 1.134159043949083 4.77040958404541 0.8783458769321442 3.0
9501-6102 1.1913623929773487 1.3514070510864258 0.8004369139671326 3.0
9501-6103 1.3732038898232541 4.1877055168151855 0.9501223564147949 3.0
9501-6104 2.4290583169170907 -1.195133090019226 0.017010757699608803 1.0
9501-9101 1.7538695381735991 3.7838551998138428 0.9468473494052887 3.0
9501-9102 0.5498343700592089 3.8234822750091553 0.9724603891372681 3.0
9502-12701 2.505831887124382 -1.8028788566589355 0.028005472384393215 1.0
9502-12702 1.5645535702736961 6.285423278808594 0.9997531771659851 3.0
9502-12703 0.9041408937786697 3.3885958194732666 0.9949226081371307 3.0
9502-12704 1.5092601317878593 2.1097521781921387 0.9609411656856537 3.0
9502-12705 1.2952510019914916 4.321929931640625 0.9988541007041931 3.0
9502-1901 1.2338044015984786 2.6805686950683594 0.6372798979282379 3.0
9502-1902 2.3353389411308747 1.2052373886108398 0.3234361559152603 3.0
9502-3701 1.4993668300653595 -0.8034688234329224 0.08326973766088486 2.0
9502-3702 2.7262593091018803 -2.839045524597168 0.006511791376397014 1.0
9502-3703 1.762547314324291 0.29949751496315 0.16198112815618515 2.0
9502-3704 1.7995407386316788 0.874562680721283 0.25440604239702225 3.0
9502-6101 1.5038491921950423 0.7977504730224609 0.631780207157135 3.0
9502-6102 1.438052394701087 6.044250011444092 0.9913492202758789 3.0
9502-6103 1.2363399655383949 -1.416926383972168 0.07013403251767159 3.0
9502-6104 2.7979601413986517 -1.5264476537704468 0.012766790576279163 1.0
9502-9101 2.528735651911248 -1.2202565670013428 0.010204862803220749 1.0
9502-9102 0.6544717635828641 5.993407726287842 0.9999996423721313 3.0
9503-12701 0.5895649272056768 1.6153212785720825 0.39519913494586945 3.0
9503-12702 1.5301046053951064 5.537596702575684 0.9988736510276794 3.0
9503-12703 1.1063992983191373 7.539628028869629 0.9991001784801483 3.0
9503-12704 1.2434332607438305 4.576120376586914 0.998210072517395 3.0
9503-12705 1.1404144599881039 -1.3538728952407837 0.2066190093755722 3.0
9503-1901 0.5853850063137652 3.3409910202026367 0.7711699306964874 3.0
9503-1902 1.6403234053631217 -0.6739259958267212 0.008633967256173491 1.0
9503-3701 0.436199371774423 1.4339078664779663 0.5984745919704437 3.0
9503-3702 1.635491943359375 0.06403979659080505 0.02415600884705782 2.0
9503-3703 2.46186666285738 -1.1665319204330444 0.04044090583920479 1.0
9503-3704 0.7064283754473203 -1.0475378036499023 0.05028250999748707 2.0
9503-6101 2.606562183906516 -1.8537464141845703 0.022063512820750475 2.0
9503-6102 0.609502957462773 -0.32340171933174133 0.04692449793219566 2.0
9503-6103 1.8928010195100038 -1.2283990383148193 0.01625846605747938 1.0
9503-6104 1.3201709419633814 4.976078987121582 0.9875759482383728 3.0
9503-9101 1.9505201812483306 -0.1641891449689865 0.12654827162623405 2.0
9503-9102 0.9709968507751938 5.528298377990723 0.999586433172226 3.0
9504-12701 1.1408379008097673 4.063942909240723 0.9911075830459595 3.0
9504-12702 0.8896654103206184 5.758637428283691 0.9992135167121887 3.0
9504-12703 0.751113469597207 5.040579795837402 0.9999762177467346 3.0
9504-12704 0.9197330081005716 3.400843620300293 0.9827264249324799 3.0
9504-12705 1.3536996623031965 6.233381271362305 0.9984384179115295 3.0
9504-1901 0.7044625561466261 5.553478717803955 0.9919155240058899 3.0
9504-1902 0.43904253135520344 3.764425277709961 0.9999975562095642 3.0
9504-3701 1.6930669740188953 0.2427399754524231 0.19767660647630692 3.0
9504-3702 0.47407192438651524 5.552645683288574 0.9997924864292145 3.0
9504-3703 0.5607770787607326 5.867003440856934 0.9997166395187378 3.0
9504-3704 0.8141792433255804 3.277503252029419 0.9889249503612518 3.0
9504-6101 2.4047991287219643 -2.270498752593994 0.006085275439545512 1.0
9504-6102 1.1523490013266509 3.533515214920044 0.7981395125389099 3.0
9504-6103 0.4450544294294294 4.902250289916992 0.9888216555118561 3.0
9504-6104 1.567997922425506 5.804381847381592 0.9912363588809967 3.0
9504-9101 1.7963036643878576 3.636664867401123 0.8605537116527557 3.0
9504-9102 1.5193281833480738 2.6835947036743164 0.9859212636947632 3.0
9505-12701 1.212595133433721 3.171053409576416 0.9652346670627594 3.0
9505-12702 1.951840839068502 3.500535011291504 0.9996850490570068 3.0
9505-12703 1.8982240357806692 2.3608694076538086 0.9709143340587616 3.0
9505-12704 0.8465162486691283 4.999707221984863 0.9882742166519165 3.0
9505-12705 1.0989040217427692 5.06385612487793 0.9933548867702484 3.0
9505-1901 2.1527604386613177 -1.4824607372283936 0.0048658548621460795 1.0
9505-1902 2.496944767413753 -0.07264423370361328 0.015848183538764715 2.0
9505-3701 2.41538818359375 0.9630925059318542 0.2497951239347458 3.0
9505-3702 0.6297758483886718 6.949163436889648 0.9998364746570587 3.0
9505-3703 1.7756337731834348 3.470344066619873 0.8544180393218994 3.0
9505-3704 3.036640283842795 1.0762978792190552 0.19214046746492386 2.0
9505-6101 2.0470576746323528 1.111457109451294 0.21994081884622574 2.0
9505-6102 1.4612827845982144 4.441408157348633 0.9873930215835571 3.0
9505-6103 1.7826363365190905 -0.5848808884620667 0.025624290108680725 1.0
9505-6104 1.1356127476175504 5.194272994995117 0.9836269319057465 3.0
9505-9101 2.396358617775261 0.7939153909683228 0.11852115020155907 3.0
9505-9102 1.446851052653263 6.323275566101074 0.9996224045753479 3.0
9506-12701 0.8648116864362189 4.051784515380859 0.998126208782196 3.0
9506-12702 1.7744441673503382 1.6856613159179688 0.94435054063797 3.0
9506-12703 1.5112458787270642 5.435006618499756 0.9935090839862823 3.0
9506-12704 0.798475169767284 4.531744956970215 0.9928430616855621 3.0
9506-12705 2.2104814026545436 1.4242308139801025 0.6410848498344421 3.0
9506-1901 0.6245316248859851 2.686450719833374 0.7227842807769775 3.0
9506-1902 1.3716965871839668 1.5851612091064453 0.3053610399365425 3.0
9506-3701 0.5099054680016762 2.351196050643921 0.599941223859787 3.0
9506-3702 0.5950569874795196 5.0593156814575195 0.9993683695793152 3.0
9506-3703 1.011741618469396 1.2629674673080444 0.40774817764759064 2.0
9506-3704 2.585781939889832 -0.9769349694252014 0.08208665624260902 1.0
9506-6101 1.36995572768027 7.011629581451416 0.9993480443954468 3.0
9506-6102 0.4733611121544471 5.9984893798828125 0.997666984796524 3.0
9506-6103 2.5390894003025877 -2.4907822608947754 0.007881315890699625 1.0
9506-6104 2.2261558532714845 -2.1219863891601562 0.00434973172377795 1.0
9506-9101 0.5244679538434635 3.5102200508117676 0.9972081780433655 3.0
9506-9102 0.9115265090316212 5.50806188583374 0.9976560771465302 3.0
9507-12701 1.0215128627126093 5.828312397003174 0.9977168440818787 3.0
9507-12702 0.9060972714753744 3.260329484939575 0.9688945412635803 3.0
9507-12703 2.0173384800122136 2.0011048316955566 0.9303495585918427 3.0
9507-12704 1.1161433321153489 3.511220693588257 0.9963954985141754 3.0
9507-12705 1.4426111601621956 3.8675715923309326 0.9883593022823334 3.0
9507-1901 3.0317242731813523 -2.7179031372070312 0.0029817245667800307 1.0
9507-1902 2.637330102138832 -1.9656168222427368 0.007708119694143534 1.0
9507-3701 1.813367436556208 -1.9476404190063477 0.0065100102219730616 1.0
9507-3702 2.4331472714742026 -1.6519992351531982 0.064529312774539 1.0
9507-3703 1.0946829256548536 1.8810709714889526 0.46602068841457367 3.0
9507-3704 1.2006120794253767 3.7105391025543213 0.6624919176101685 3.0
9507-6101 2.2925580879606575 -2.8948702812194824 0.006752589019015431 1.0
9507-6102 1.1365105455238758 6.3606719970703125 0.999104231595993 3.0
9507-6103 2.273024519954819 -2.063886880874634 0.012064399663358927 1.0
9507-6104 nan 4.948045253753662 0.9093206226825714 3.0
9507-9101 2.6499571171258456 -1.3487138748168945 0.013541923835873604 1.0
9507-9102 1.7552885522434138 0.4618777930736542 0.5221903175115585 3.0
9508-12701 0.8528457625033931 3.211759090423584 0.9990180432796478 3.0
9508-12702 1.2501108374200554 2.601797580718994 0.9987627863883972 3.0
9508-12703 2.3709711314675337 -0.7913358807563782 0.1101481132209301 1.0
9508-12704 0.9589423405091317 3.2216315269470215 0.9988006949424744 3.0
9508-12705 1.241534343367467 3.084017038345337 0.8075795769691467 3.0
9508-1901 0.7614836259321733 1.9941184520721436 0.41179928183555603 3.0
9508-1902 1.0298798084259033 -1.3691664934158325 0.009391027502715588 1.0
9508-3701 0.8820045144491893 4.671877861022949 0.9587573111057281 3.0
9508-3702 1.8779713738824904 -0.3767130672931671 0.01810833252966404 1.0
9508-3703 0.5495347626355229 4.8055243492126465 0.9945317208766937 3.0
9508-3704 0.42673822716821597 3.008513927459717 0.9574902653694153 3.0
9508-6101 0.805777538914648 3.8052985668182373 0.9793938994407654 3.0
9508-6102 2.699277633275741 -1.6876628398895264 0.005784225184470415 1.0
9508-6103 1.3017057905610454 -0.7752421498298645 0.03558166604489088 1.0
9508-6104 1.2792708069656664 2.979243755340576 0.9163569509983063 3.0
9508-9101 1.3667911432378184 7.459265232086182 0.9999216198921204 3.0
9508-9102 1.4078721025300838 2.120933771133423 0.9152674078941345 3.0
9509-12701 1.501284649188702 4.96522331237793 0.999087393283844 3.0
9509-12702 1.2341437810119287 7.370105266571045 0.9995642006397247 3.0
9509-12703 0.9622110095736665 1.732047438621521 0.9311319589614868 3.0
9509-12704 1.3739921830083366 3.7450761795043945 0.9536634683609009 3.0
9509-12705 2.4550659913577153 -2.9015073776245117 0.006426874082535505 1.0
9509-1901 0.5655107737785607 1.430321216583252 0.22454747557640076 3.0
9509-1902 1.8237874139215529 -1.5398435592651367 0.015471880324184895 2.0
9509-3701 2.696913679915754 -1.1813156604766846 0.008628858719021082 1.0
9509-3702 0.7296427615402918 5.830843448638916 0.9974396228790283 3.0
9509-3703 2.3733579799107143 1.9550971984863281 0.7564237713813782 3.0
9509-3704 1.77826568523417 -0.8828412294387817 0.07559024170041084 2.0
9509-6101 1.3094390869140624 7.4760003089904785 0.9994211196899414 3.0
9509-6102 2.7546392625378022 -2.6063172817230225 0.006146540399640799 1.0
9509-6103 0.5715680063506703 2.8217015266418457 0.8810850083827972 3.0
9509-6104 0.4352999938314545 4.274420261383057 0.9935740232467651 3.0
9509-9101 1.6162443140233524 0.6210470199584961 0.1055385135114193 2.0
9509-9102 1.0673619789554267 6.058198928833008 0.9990545213222504 3.0
9510-12701 0.6882276542061994 4.663049697875977 0.9988405704498291 3.0
9510-12702 1.6299169365920692 4.7553391456604 0.9382481276988983 3.0
9510-12703 1.156445702234179 3.9096639156341553 0.9735867083072662 3.0
9510-12704 2.5758731571947098 0.7673994898796082 0.41970355808734894 2.0
9510-12705 2.3138005379438855 -0.0334046334028244 0.049035193398594856 2.0
9510-1901 1.7050495517551074 2.40102219581604 0.7075154781341553 3.0
9510-1902 2.418804220390837 -2.7437222003936768 0.0015172717976383865 2.0
9510-3701 2.117055188335166 2.0505199432373047 0.41186100244522095 3.0
9510-3702 0.6325712292399628 5.322859764099121 0.999440610408783 3.0
9510-3703 2.579946834269807 -0.841812789440155 0.025234120897948742 2.0
9510-3704 1.594344385963045 1.2244648933410645 0.05307244695723057 2.0
9510-6101 0.9226310144940826 7.308960437774658 0.9999962449073792 3.0
9510-6102 1.7340502809421183 2.6543986797332764 0.9269108772277832 3.0
9510-6103 0.9605364928773722 5.803151607513428 0.9989553987979889 3.0
9510-6104 2.192009914145544 -1.088582992553711 0.0510413721203804 1.0
9510-9101 1.482982219225179 3.028608560562134 0.9083708822727203 3.0
9510-9102 0.7271111170450847 4.955552101135254 0.9999425411224365 3.0
9511-12701 1.313408391564983 2.6996560096740723 0.700231671333313 3.0
9511-12702 1.3432186867693345 2.5483107566833496 0.9293638467788696 3.0
9511-12703 1.0457029242864817 5.071082592010498 0.9933091402053833 3.0
9511-12704 0.7256663661580132 4.878957748413086 0.9974953830242157 3.0
9511-12705 2.7100785906236697 -2.2940824031829834 0.0042143038008362055 1.0
9511-1901 0.682559725338434 0.4434923529624939 0.12406499311327934 3.0
9511-1902 2.789322484559366 -1.2879737615585327 0.009395759087055922 2.0
9511-3701 0.7754506822899282 -0.6330801844596863 0.2885913997888565 3.0
9511-3702 2.4059547776442307 -1.676055669784546 0.019421509467065334 1.0
9511-3703 2.255319454902945 -1.6240270137786865 0.015902705490589142 1.0
9511-3704 1.0803107903503917 0.04305419325828552 0.06880228221416473 3.0
9511-6101 2.224326209947612 1.3497995138168335 0.5441526472568512 3.0
9511-6102 1.764719999367409 1.0817087888717651 0.163542240858078 2.0
9511-6103 0.7563627073533827 3.806633472442627 0.9802298247814178 3.0
9511-6104 2.065596595936994 -1.6621482372283936 0.008561709895730019 2.0
9511-9101 1.3455480770867374 1.3384569883346558 0.8900046944618225 3.0
9511-9102 3.5436531096813724 -1.7835707664489746 0.00660981610417366 1.0
9512-12701 1.4675908836259823 5.2153639793396 0.999660074710846 3.0
9512-12702 2.560646485141232 -1.584134578704834 0.018526999279856682 1.0
9512-12703 2.4939777391901004 -0.7210302352905273 0.04005749709904194 1.0
9512-12704 1.0246635459650872 7.058560371398926 0.9993229806423187 3.0
9512-12705 1.1438130605381165 4.975377082824707 0.9983609616756439 3.0
9512-1901 2.7264192298012957 -1.6534757614135742 0.009664579294621944 1.0
9512-1902 0.5870869421834097 2.605350971221924 0.7003446817398071 3.0
9512-3701 2.1127493604110286 -0.621504545211792 0.052787828259170055 1.0
9512-3702 1.5924644573594173 -0.3770345002412796 0.10960777662694454 2.0
9512-3703 1.325490556051099 -0.878136157989502 0.011687190271914005 1.0
9512-3704 0.6175824016129889 2.041383981704712 0.9541399031877518 3.0
9512-6101 2.3238740338349713 -2.280446767807007 0.00847061607055366 1.0
9512-6102 1.865608190317623 -0.11675629019737244 0.10261127725243568 2.0
9512-6103 1.6271251067873416 4.861726999282837 0.8709936738014221 3.0
9512-6104 2.8008798885425397 -0.5711619555950165 0.04468465596437454 1.0
9512-9101 1.070660654849015 2.533853530883789 0.9221711456775665 3.0
9512-9102 1.8116195982082886 3.8474061489105225 0.7144572138786316 3.0
9513-12701 1.0272675902962336 6.261476516723633 0.9982753992080688 3.0
9513-12702 0.5535954252443035 3.877877950668335 0.9915992021560669 3.0
9513-12703 2.561354102157965 -1.9069386720657349 0.010427623521536589 1.0
9513-12704 1.2346500866488668 3.737084150314331 0.9712660014629364 3.0
9513-12705 1.4587991263120228 4.01530122756958 0.9942097961902618 3.0
9513-1901 1.1287297472790236 -0.8215956687927246 0.037465931847691536 2.0
9513-1902 0.6621724367141724 3.753591537475586 0.6891111135482788 3.0
9513-3701 2.0228828984265887 0.01598869264125824 0.08929556235671043 2.0
9513-3702 1.290390855684055 -1.5515389442443848 0.008253270294517279 1.0
9513-3703 0.5079865305047286 3.8163206577301025 0.9888003468513489 3.0
9513-3704 2.571570885699728 -2.1889688968658447 0.011616302654147148 2.0
9513-6101 0.8401340742126178 4.025485038757324 0.9876734018325806 3.0
9513-6102 1.3223853787966686 4.679337978363037 0.9730150997638702 3.0
9513-6103 1.8156591090358722 -2.2293789386749268 0.006234821863472462 1.0
9513-6104 1.4780952036144428 -1.8570830821990967 0.011299585923552513 1.0
9513-9101 1.2200594932834834 6.493056774139404 0.9998666644096375 3.0
9513-9102 1.8476772122746137 2.1506612300872803 0.5875776410102844 3.0
9514-12701 1.087380801930147 2.841538190841675 0.982636421918869 3.0
9514-12702 1.8012532912971175 1.2245310544967651 0.43060606718063354 2.0
9514-12703 1.347484895552712 3.0327560901641846 0.9774652719497681 3.0
9514-12704 1.0747064925064362 3.121295690536499 0.947060227394104 3.0
9514-12705 1.0954436223464987 2.702181339263916 0.9957456588745117 3.0
9514-1901 0.990632856483559 1.1417535543441772 0.15820960700511932 2.0
9514-1902 0.7678429972813985 0.2666742205619812 0.35928821563720703 3.0
9514-3701 2.157954964095247 -2.0415842533111572 0.008980090264230967 1.0
9514-3702 0.41984373035997447 4.718040466308594 0.9813444912433624 3.0
9514-3703 1.8961449017580672 3.9041693210601807 0.9387972354888916 3.0
9514-3704 0.7928590936175848 0.08147192001342773 0.11373067647218704 3.0
9514-6101 1.9066521479750396 -1.3494001626968384 0.05087239854037762 1.0
9514-6102 2.501074423051778 -2.8289999961853027 0.36800000071525574 1.0
9514-6103 2.3319830591099104 0.9287495613098145 0.2420593649148941 3.0
9514-6104 2.382204699746282 -3.284428119659424 0.0018001872231252491 1.0
9514-9101 1.1311445046071615 2.5221264362335205 0.8758514821529388 3.0
9514-9102 2.3195988378483494 -2.783961772918701 0.003297651535831392 1.0
9673-12701 nan nan nan nan
9673-12702 nan nan nan nan
9673-12703 nan nan nan nan
9673-12704 nan nan nan nan
9673-12705 nan nan nan nan
9673-1901 nan nan nan nan
9673-1902 nan nan nan nan
9673-3701 nan nan nan nan
9673-3702 nan nan nan nan
9673-3703 nan nan nan nan
9673-3704 nan nan nan nan
9673-6101 nan nan nan nan
9673-6102 nan nan nan nan
9673-6103 nan nan nan nan
9673-6104 nan nan nan nan
9673-9101 nan nan nan nan
9673-9102 nan nan nan nan
9674-12701 nan nan nan nan
9674-12702 nan nan nan nan
9674-12703 nan nan nan nan
9674-12704 nan nan nan nan
9674-12705 nan nan nan nan
9674-1901 nan nan nan nan
9674-1902 nan nan nan nan
9674-3701 nan nan nan nan
9674-3702 nan nan nan nan
9674-3703 nan nan nan nan
9674-3704 nan nan nan nan
9674-6101 nan nan nan nan
9674-6102 nan nan nan nan
9674-6104 nan nan nan nan
9674-9101 nan nan nan nan
9674-9102 nan nan nan nan
9675-12701 nan nan nan nan
9675-12702 nan nan nan nan
9675-12703 nan nan nan nan
9675-12704 nan nan nan nan
9675-12705 nan nan nan nan
9675-1901 nan nan nan nan
9675-1902 nan nan nan nan
9675-3701 nan nan nan nan
9675-3702 nan nan nan nan
9675-3703 nan nan nan nan
9675-3704 nan nan nan nan
9675-6101 nan nan nan nan
9675-6102 nan nan nan nan
9675-6103 nan nan nan nan
9675-6104 nan nan nan nan
9675-9101 nan nan nan nan
9675-9102 nan nan nan nan
9677-12701 nan nan nan nan
9677-12702 nan nan nan nan
9677-12703 nan nan nan nan
9677-12704 nan nan nan nan
9677-12705 nan nan nan nan
9677-1901 nan nan nan nan
9677-1902 nan nan nan nan
9677-3701 nan nan nan nan
9677-3702 nan nan nan nan
9677-3703 nan nan nan nan
9677-3704 nan nan nan nan
9677-6101 nan nan nan nan
9677-6102 nan nan nan nan
9677-6103 nan nan nan nan
9677-6104 nan nan nan nan
9677-9101 nan nan nan nan
9677-9102 nan nan nan nan
9678-12701 nan nan nan nan
9678-12702 nan nan nan nan
9678-12703 nan nan nan nan
9678-12704 nan nan nan nan
9678-12705 nan nan nan nan
9678-1901 nan nan nan nan
9678-1902 nan nan nan nan
9678-3701 nan nan nan nan
9678-3702 nan nan nan nan
9678-3703 nan nan nan nan
9678-3704 nan nan nan nan
9678-6101 nan nan nan nan
9678-6102 nan nan nan nan
9678-6103 nan nan nan nan
9678-6104 nan nan nan nan
9678-9101 nan nan nan nan
9678-9102 nan nan nan nan
9862-12701 2.677647377859149 0.2833613455295563 0.14105064049363136 2.0
9862-12702 2.651153705441516 0.06238330528140068 0.2015722393989563 2.0
9862-12703 1.7137177302700166 3.8761680126190186 0.8037636876106262 3.0
9862-12704 2.410805171009772 -0.4627585709095001 0.12809143215417862 2.0
9862-12705 2.5008689114202576 0.9131408929824829 0.23311207443475723 2.0
9862-1901 2.3995857831727654 -0.9464259147644043 0.04342009872198105 2.0
9862-1902 2.8437026732745654 -3.0819191932678223 0.002057628007605672 1.0
9862-3701 2.6474609375 1.1680302619934082 0.23667988181114197 2.0
9862-3702 2.5990676673124153 -0.4660630524158478 0.05076516419649124 2.0
9862-3703 2.7173862198827066 -0.8104651570320129 0.05216530151665211 2.0
9862-3704 2.5357298089778895 -1.5293779373168945 0.26304565370082855 1.0
9862-6101 2.6197908609220297 -2.375373125076294 0.00574035313911736 1.0
9862-6102 2.5121296581244406 1.7087273597717285 0.2892271429300308 3.0
9862-6103 2.7770064902516594 0.5949966907501221 0.4616958051919937 2.0
9862-6104 2.7445278963103026 1.2034599781036377 0.31844939291477203 3.0
9862-9101 1.3113928294347303 4.074222087860107 0.9856655299663544 3.0
9862-9102 2.8608376456993567 1.7064921855926514 0.29405684769153595 2.0
9863-12701 1.829910220213728 3.777480125427246 0.8687393069267273 3.0
9863-12702 2.6823546422714495 -0.874115526676178 0.023578325286507607 2.0
9863-12703 2.6221443646327014 2.023686170578003 0.7607402205467224 3.0
9863-12704 2.4902332618968464 1.4175007343292236 0.7515674531459808 3.0
9863-12705 2.56796875 -0.18322813510894775 0.09373050183057785 2.0
9863-1901 2.330582757843584 -1.7169021368026733 0.014749207999557257 1.0
9863-1902 2.786596168398233 -1.6867706775665283 0.02440072037279606 1.0
9863-3701 2.819555595096222 3.393517255783081 0.7406848967075348 3.0
9863-3702 2.6165616063287467 0.8846558332443237 0.14972764253616333 2.0
9863-3703 2.9344527415740185 -0.2669689357280731 0.048220546916127205 2.0
9863-3704 2.63945811118462 -0.6115102767944336 0.035026442259550095 2.0
9863-6101 0.9333597194929064 -1.0866658687591553 0.03241322189569473 2.0
9863-6102 2.826864177573898 1.758257508277893 0.44538454711437225 3.0
9863-6103 2.6426589023919753 1.8625239133834839 0.4407155513763428 2.0
9863-6104 2.512039609437152 -1.9175420999526978 0.008588730124756694 1.0
9863-9101 1.6054897895390319 5.005814552307129 0.9923151135444641 3.0
9863-9102 1.2555956673160031 3.484834909439087 0.9867548048496246 3.0
9864-12701 2.022635439789123 -2.6651031970977783 0.00886829337105155 1.0
9864-12702 2.562213772882582 -1.2544991970062256 0.025322855450212955 1.0
9864-12703 1.4264777879320167 6.326361179351807 0.9982437491416931 3.0
9864-12704 2.1148452412427776 2.255685806274414 0.9311911463737488 3.0
9864-12705 2.3867441379986554 0.028711527585983276 0.2049132063984871 2.0
9864-1901 2.577180934596706 -2.1428167819976807 0.0067864591255784035 2.0
9864-1902 2.625977391782014 -0.6398721933364868 0.03082067333161831 2.0
9864-3701 2.76092596925857 -1.1142448782920837 0.030874784104526043 1.0
9864-3702 1.5073383037860577 -0.3078744113445282 0.10806017741560936 1.0
9864-3703 1.3785815949135638 0.7083189487457275 0.15784227848052979 2.0
9864-3704 1.3371323195430063 0.9368802309036255 0.2745421826839447 3.0
9864-6101 1.4200656509699547 1.8093727827072144 0.434328556060791 3.0
9864-6102 2.2070079655777857 1.409489393234253 0.6602180302143097 3.0
9864-6103 1.752830266378012 0.9148548245429993 0.5184639394283295 3.0
9864-6104 2.597893375089799 -2.119476795196533 0.005711945705115795 1.0
9864-9101 2.1708343643947963 2.629791259765625 0.8408246040344238 3.0
9864-9102 1.907359540416181 0.9052208065986633 0.24429859966039658 3.0
9865-12701 1.3076476480785395 4.136406421661377 0.9615505337715149 3.0
9865-12702 0.8331471146721008 4.127440929412842 0.9332258999347687 3.0
9865-12703 2.5171076232512455 -1.5648385286331177 0.04403531178832054 1.0
9865-12704 1.9862588758101412 2.431881904602051 0.9703288972377777 3.0
9865-12705 1.1318680612664473 5.402195930480957 0.9989999234676361 3.0
9865-1901 0.6261190185546875 0.9168088436126709 0.08882738277316093 2.0
9865-1902 1.653336278099455 0.5339637398719788 0.16144800931215286 2.0
9865-3701 0.7804476731115108 3.951632022857666 0.9373917579650879 3.0
9865-3702 1.1104536185742717 3.750807285308838 0.9427026808261871 3.0
9865-3703 1.4224537753051942 2.2596964836120605 0.9456133544445038 3.0
