# %ECSV 0.9
# ---
# datatype:
# - {name: MaNGA_plate, datatype: int64}
# - {name: MaNGA_IFU, datatype: int64}
# - {name: NSAID, datatype: int64}
# - {name: ra, unit: deg, datatype: float64}
# - {name: dec, unit: deg, datatype: float64}
# - {name: redshift, datatype: float64}
# - {name: ba, datatype: float64}
# - {name: phi, unit: deg, datatype: float64}
# - {name: Mstar, unit: solMass, datatype: float64}
# - {name: rabsmag, datatype: float64}
# - {name: plate, datatype: int64}
# - {name: MJD, datatype: int64}
# - {name: fiberID, datatype: int64}
# - {name: index, datatype: int64}
# - {name: imc, datatype: float64}
# - {name: aimc, datatype: float64}
# - {name: smoothness_score, datatype: float64}
# - {name: logHI, unit: dex(solMass), datatype: float64}
# - {name: WF50, unit: km / s, datatype: float64}
# - {name: WP20, unit: km / s, datatype: float64}
# meta: !!omap
# - __serialized_columns__:
#     Mstar:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: solMass}
#       value: !astropy.table.SerializedColumn {name: Mstar}
#     WF50:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WF50}
#     WP20:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: km / s}
#       value: !astropy.table.SerializedColumn {name: WP20}
#     dec:
#       __class__: astropy.units.quantity.Quantity
#       unit: &id001 !astropy.units.Unit {unit: deg}
#       value: !astropy.table.SerializedColumn {name: dec}
#     logHI:
#       __class__: astropy.units.function.logarithmic.Dex
#       unit: !astropy.units.Unit {unit: dex(solMass)}
#       value: !astropy.table.SerializedColumn {name: logHI}
#     phi:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: phi}
#     ra:
#       __class__: astropy.units.quantity.Quantity
#       unit: *id001
#       value: !astropy.table.SerializedColumn {name: ra}
# schema: astropy-2.0
MaNGA_plate MaNGA_IFU NSAID ra dec redshift ba phi Mstar rabsmag plate MJD fiberID index imc aimc smoothness_score logHI WF50 WP20
9864 3702 208641 213.875954608 51.4985508873 0.0751868 0.760009 74.2111 101324000000.0 -22.1448 1045 52725 424 980658 1.0 1.0 1.424999527469758 nan nan nan
9864 12701 208593 213.715304729 50.4023245503 0.074555 0.970726 155.603 98371300000.0 -22.1099 1045 52725 293 984041 1.0 1.0 1.8730833716732729 nan nan nan
9864 3703 208526 215.41080344 50.7535569977 0.07509 0.862929 56.6256 23950900000.0 -20.628 1045 52725 110 986041 1.0 2.0 1.116555003748126 nan nan nan
9864 6104 208704 214.868045786 52.1354052156 0.0452915 0.884933 86.9031 64773400000.0 -21.645 1045 52725 573 983351 1.0 1.0 2.4309232476720943 nan nan nan
9864 6102 208682 215.117301191 51.4631647487 0.0442754 0.642367 174.15 7986750000.0 -19.4228 1045 52725 520 987157 1.0 1.0 1.9436010707260372 nan nan nan
9864 9102 208879 217.157588642 50.7676497738 0.0380317 0.835779 151.509 2635360000.0 -18.4111 1046 52460 427 987186 1.0 2.0 1.4849621818019552 nan nan nan
9864 6101 208692 215.7521036 51.7095713748 0.0443097 0.945059 24.0309 9871210000.0 -19.8256 1045 52725 555 988162 2.0 21.1 1.208564303731381 nan nan nan
9864 9101 631450 213.91577 50.71383 0.0498245 0.723395 18.1185 14231700000.0 -20.0376 0 0 0 -1 -1.0 -1.0 1.6611891409650963 nan nan nan
9864 12703 260197 216.197425085 52.0884345487 0.0451233 0.492412 59.1462 5533300000.0 -19.9353 1326 52764 219 1197041 2.0 75.31 0.7856286417768739 nan nan nan
9864 12705 208877 217.12200475 50.6900266995 0.0821369 0.549905 167.4 60727100000.0 -21.5502 1046 52460 425 987187 2.0 15.74 1.9848414030677188 nan nan nan
9864 3701 208573 213.887197194 50.1810346759 0.0441282 0.78141 143.163 46620000000.0 -21.3216 1045 52725 251 978666 1.0 1.0 2.6174935403018766 nan nan nan
9864 1902 208690 215.581978012 51.8109431516 0.0443465 0.937844 125.49 7291200000.0 -19.3451 1045 52725 547 983364 1.0 1.0 2.2167316478687327 nan nan nan
9864 12704 208676 215.05604215 51.7225614842 0.0654124 0.518417 2.28741 34445000000.0 -21.0034 1045 52725 506 988152 2.0 19.86 1.693777098162854 nan nan nan
9864 12702 613075 213.97036934 50.3237995532 0.0739611 0.862932 116.417 121294000000.0 -22.3525 6742 56415 298 -1 -1.0 -1.0 2.4124946261266604 nan nan nan
8728 6101 55608 58.813712711 -5.34436616239 0.0657191 0.822523 173.361 37263200000.0 -21.0358 464 51908 376 333446 1.0 1.0 2.0889294854525864 nan nan nan
8728 12701 55159 57.7295749472 -7.06064700684 0.0284053 0.823254 108.408 12876900000.0 -20.4223 463 51908 100 155312 2.0 33.18 0.8903142180266204 nan nan nan
8728 9101 55188 57.726601324 -6.73140945314 0.0226266 0.289701 167.331 782489000.0 -17.58 463 51908 150 325949 2.0 27.52 1.009276051023544 nan nan nan
8728 3701 55158 57.6990284001 -7.02878655356 0.0279785 0.80781 5.26538 18714500000.0 -20.4527 463 51908 99 155310 1.0 0.0 0.7936117818036418 nan nan nan
8728 1902 694828 58.2919930394 -5.49709736449 0.120884 0.885537 84.1533 165540000000.0 -22.7442 0 0 0 -1 -1.0 -1.0 2.291396759368561 nan nan nan
8728 1901 55598 58.9569888135 -5.29266877331 0.0647605 0.80518 140.765 38257400000.0 -21.0996 464 51908 362 333454 1.0 1.0 2.2269726628842563 nan nan nan
8728 3704 645928 59.3550906385 -5.4206656411 0.0640277 0.803375 56.4119 98597800000.0 -22.1352 0 0 0 -1 -1.0 -1.0 2.1019311853357263 nan nan nan
8728 12703 55169 58.0524382595 -6.34894452322 0.0329443 0.687843 133.188 104616000000.0 -22.2336 463 51908 117 327941 1.0 1.0 1.800993740962804 nan nan nan
8728 6103 55609 58.8867302008 -5.3679449106 0.0369206 0.50837 98.8706 2137210000.0 -18.2503 464 51908 377 333448 2.0 25.1 0.7864649846003606 nan nan nan
8728 3702 55190 57.9008365797 -6.45482973828 0.0327694 0.759191 52.6626 23450800000.0 -20.5684 463 51908 156 327932 1.0 1.0 1.8523090651939655 nan nan nan
8728 12705 55495 59.4110385941 -6.27467949195 0.0678067 0.926727 161.361 27150000000.0 -21.3889 464 51908 151 328010 2.0 34.41 1.0800298982635599 nan nan nan
8728 3703 55739 60.0838039859 -5.58524415766 0.130857 0.711733 98.913 169832000000.0 -22.6937 464 51908 572 330587 1.0 1.0 2.189371912240655 nan nan nan
8728 12704 55522 59.1725761136 -5.78350585754 0.0366599 0.825335 20.6024 1822740000.0 -18.6879 464 51908 220 330523 2.0 76.24 1.037445282768589 nan nan nan
8728 6104 55706 59.5806067206 -4.7304828676 0.017662 0.914543 131.098 581057000.0 -17.6744 464 51908 514 161274 2.0 64.2 1.4091796875 nan nan nan
8728 6102 55399 58.16605547 -5.67800955981 0.12013 0.816977 148.261 98893200000.0 -22.1613 463 51908 590 158991 1.0 1.0 2.365900017233456 nan nan nan
8728 12702 55106 58.4856337033 -7.07295391828 0.0332081 0.479728 155.38 51057000000.0 -21.3685 463 51908 19 324191 1.0 1.0 2.1914115640696945 nan nan nan
8728 9102 55161 57.9810771081 -6.62948614925 0.0431071 0.489486 86.6192 4734570000.0 -19.4754 463 51908 105 156412 2.0 47.81 0.549878552106367 nan nan nan
8942 3703 231210 124.38506864 28.3578278812 0.019862 0.745304 97.6984 616795000.0 -18.4094 1206 52670 579 1036450 2.0 167.6 0.9193796160260482 9.460000038146973 137.98796921102647 242.97881534985098
8942 6104 231219 124.571110809 28.3492647544 0.0200552 0.738655 39.2133 6199660000.0 -19.0963 1206 52670 620 1036456 1.0 1.0 1.0351021694472111 -999.0 -1482.0118747305337 -1482.0118747305337
8942 6102 231186 124.267479696 28.3150890152 0.0200882 0.745359 103.458 1966550000.0 -18.102 1206 52670 531 1036445 2.0 55.55 0.7909302523486503 9.289999961853027 252.00127103237966 231.00116511301468
8942 9102 243770 124.547943346 26.6538857717 0.0383239 0.655153 30.1948 1632200000.0 -18.8798 1266 52709 438 1094910 2.0 98.25 0.8162905643631538 9.59000015258789 174.71960224608443 309.7302039816951
8942 12702 231042 124.003309706 27.0758952047 0.0254964 0.834962 109.433 18150100000.0 -21.0522 1206 52670 68 1091568 2.0 24.35 0.2877996832103377 10.140000343322754 548.7839856042908 510.6235097841249
8942 12704 231058 123.807495221 27.4088051877 0.0376719 0.955902 76.6788 1861960000.0 -18.8651 1206 52670 109 1035053 2.0 65.02 1.0454396738170904 9.600000381469727 309.85492280284967 745.694814217847
8942 3704 231191 124.549534438 27.7191923705 0.0381657 0.614233 177.374 1726920000.0 -18.4642 1206 52670 542 1095924 2.0 64.31 0.5609540319542715 9.729999542236328 249.64368156785187 335.8151046471104
8942 6103 231205 124.337230897 28.3183087615 0.0200033 0.346916 124.585 1172140000.0 -18.1236 1206 52670 569 1036453 2.0 105.81 0.6478031557758561 9.289999961853027 157.79997766670735 276.1499609167379
8942 3702 231202 124.34231312 27.7962046205 0.149571 0.852478 148.697 128438000000.0 -22.3835 1206 52670 560 1035072 1.0 1.0 2.1553513362020946 nan nan nan
8942 1901 231056 123.134738777 26.8936350284 0.0461316 0.456743 66.0669 12149800000.0 -19.8886 1206 52670 99 1035034 1.0 1.0 1.132300537109375 -999.0 -1122.9782704547679 -1122.9782704547679
8942 1902 231026 124.419124718 27.4674699408 0.0381493 0.916262 30.0113 1546030000.0 -18.5071 1206 52670 32 1091583 2.0 96.33 0.6215190997702538 -999.0 -2493.88689159319 -2493.88689159319
8942 3701 231089 122.907428021 27.5382224703 0.037484 0.70805 78.7707 26990900000.0 -20.7211 1206 52670 195 884063 1.0 1.0 2.256573446435866 -999.0 -1414.6889411050865 -1414.6889411050865
8942 6101 243805 124.897858052 26.3626657187 0.0199902 0.573734 159.871 1950170000.0 -18.0495 1266 52709 522 1094261 1.0 2.0 1.9857455396376138 -999.0 -1219.7181251846662 -1219.7181251846662
8942 12701 231087 122.896204521 27.3059764629 0.0770641 0.657274 160.597 55330500000.0 -21.4856 1206 52670 182 1036416 1.0 1.0 1.6133986290594975 nan nan nan
8942 9101 243800 124.759173858 27.1039714703 0.0229922 0.489425 176.107 944650000.0 -17.9006 1266 52709 509 1090121 2.0 95.36 0.8705286699182847 9.300000190734863 212.1449195777782 401.35525325525606
8989 1902 158944 176.787116029 50.9997116142 0.0530696 0.788775 150.786 12902300000.0 -20.4751 881 52368 259 840730 2.0 60.34 0.7171867782475096 nan nan nan
8989 3701 184906 176.954356758 50.4053502186 0.0572063 0.794183 146.499 24711500000.0 -20.6972 967 52636 610 901257 1.0 1.0 1.0011574188969188 nan nan nan
8989 12701 184879 176.326906753 49.649766383 0.1138 0.472851 87.5086 83711300000.0 -22.023 967 52636 559 894960 2.0 20.76 0.01821589708328247 nan nan nan
8989 9101 184874 176.35873382 49.8790405576 0.0333221 0.526359 68.2039 23180400000.0 -20.5065 967 52636 547 956715 2.0 22.47 1.1201864759403395 nan nan nan
8989 6101 185126 177.739802604 50.6195749965 0.0240278 0.620396 23.8642 2171230000.0 -18.4415 968 52412 380 958856 2.0 57.61 0.4858344817830023 nan nan nan
8989 9102 185123 177.524356507 50.4674415773 0.0235284 0.55033 52.8729 10205600000.0 -19.7107 968 52412 376 901264 2.0 24.46 0.770899333912662 nan nan nan
8989 6102 184829 175.556856086 50.6815002144 0.0229643 0.563953 156.322 428164000.0 -18.0452 967 52636 446 903797 2.0 106.03 0.6339075970627077 nan nan nan
8989 12705 185124 177.647168816 50.5793467796 0.0226327 0.574813 63.4333 2878420000.0 -18.5913 968 52412 377 901275 2.0 22.15 1.8634349727776363 nan nan nan
8989 6104 185141 178.462462226 51.0311970644 0.0785024 0.584429 102.532 39567000000.0 -21.5116 968 52412 402 903824 2.0 31.66 0.41956714972266607 nan nan nan
8989 3703 663659 177.440360191 50.5270164143 0.026442 0.629011 45.8796 16361300000.0 -20.3807 968 52412 336 901261 1.0 1.0 0.6732591376247177 nan nan nan
8989 3702 184909 176.811422658 50.5016676379 0.0188636 0.9285 98.1557 635164000.0 -17.2164 967 52636 617 901256 2.0 62.28 1.3529920199463827 nan nan nan
8989 12702 185105 176.86896249 50.4313716476 0.0264065 0.435153 7.74643 5791050000.0 -19.5903 968 52412 344 901254 2.0 46.6 0.5188001475187797 nan nan nan
8989 6103 612687 174.993504966 51.1513445994 0.128867 0.848946 74.2496 105139000000.0 -22.1815 6690 56416 244 -1 -1.0 -1.0 2.1785884486607143 nan nan nan
8989 3704 184893 176.59252554 49.8893009866 0.0263146 0.807736 106.774 1694320000.0 -18.9159 967 52636 583 956726 2.0 96.02 0.6467072637198199 nan nan nan
8989 1901 158433 176.08426433 51.0193303344 0.0239009 0.54274 164.816 8193270000.0 -19.7069 880 52367 58 840716 2.0 29.56 0.6614844855361097 nan nan nan
8141 12703 647021 120.360092729 44.1936240334 0.0313725 0.466192 177.707 32865800000.0 -20.9131 436 51883 66 196825 1.0 1.0 1.2745452092134693 9.600000381469727 -1129.2173086599075 -1129.2173086599075
8141 12705 46991 118.863856172 44.0293299078 0.0477224 0.301773 102.197 11113500000.0 -19.682 436 51883 126 239987 2.0 0.0 1.1463152753488821 -999.0 -1047.8510165869611 -1047.8510165869611
8141 3701 47056 118.393688425 44.0954269232 0.0315595 0.414334 141.998 13610200000.0 -19.9448 436 51883 251 228058 2.0 20.1 0.7703729816888382 -999.0 -1097.651540228171 -1097.651540228171
8141 1902 47414 118.713338789 43.1826360551 0.0330954 0.525736 171.833 20451700000.0 -20.4621 437 51876 352 -1 -1.0 -1.0 2.2203160921732583 -999.0 -1174.3991046958754 -1174.3991046958754
8141 12704 47047 118.798294212 44.3821709999 0.0482183 0.799948 160.469 12249000000.0 -20.3442 436 51883 230 228070 2.0 45.42 0.4660810910312953 -999.0 -1664.8076395937446 -1664.8076395937446
8141 12702 46581 117.239820154 43.7865920222 0.0314434 0.563254 63.1222 17000800000.0 -20.4497 434 51885 361 241778 2.0 29.71 0.6070211319484866 10.09000015258789 -1209.0276854504957 382.4351837861428
8141 9101 358846 117.418414871 44.8960154584 0.0500507 0.821988 117.165 64252200000.0 -21.6197 1737 53055 86 242965 1.0 1.0 2.3368842892530486 nan nan nan
8141 6101 46973 119.165933097 44.1010079182 0.0458422 0.647707 173.822 51721700000.0 -21.4279 436 51883 91 225321 1.0 1.0 2.146926815062128 -999.0 -1311.213729175878 -1311.213729175878
8141 12701 358506 116.732642218 44.2656992972 0.0312315 0.453399 165.408 16161800000.0 -20.4664 1736 53052 73 1725477 2.0 37.04 0.508362150453235 9.869999885559082 382.58394364695636 391.5595200375008
8141 9102 46955 119.611553119 44.0462231025 0.0504328 0.890775 89.3718 9970190000.0 -20.4752 436 51883 59 239001 2.0 104.66 0.8936555835883139 nan nan nan
8141 6102 47037 118.648986177 44.1518134268 0.0313438 0.964322 12.0736 29485900000.0 -20.7511 436 51883 216 228059 1.0 1.0 1.2222624598713514 -999.0 -3773.6263632091336 -3773.6263632091336
8141 6104 47441 120.440525845 44.1100506919 0.131696 0.823048 164.63 106209000000.0 -22.2676 437 51876 459 -1 -1.0 -1.0 2.2831277252906976 nan nan nan
8141 3703 358805 117.471453804 44.8731552648 0.0489803 0.830096 10.1481 38948500000.0 -21.1384 1736 53052 625 242964 1.0 1.0 2.24257312211834 -999.0 -1791.5409959314113 -1791.5409959314113
8141 1901 358848 117.472421015 45.2484834965 0.0312591 0.879322 167.58 14653900000.0 -20.1167 1737 53055 90 1725494 1.0 2.0 0.5127548293687811 -999.0 -2097.73602890712 -2097.73602890712
8141 3702 358871 117.241187951 44.9860564855 0.0239461 0.553966 68.1104 2150180000.0 -18.1967 1737 53055 123 1725490 2.0 31.02 0.578750825871182 9.369999885559082 -1199.9433671831155 324.3090181575988
8141 6103 46589 117.303663149 44.0650367071 0.0304443 0.83452 120.587 13099400000.0 -19.8463 434 51885 374 241788 1.0 1.0 1.6690416490709459 -999.0 -1813.1406999425049 -1813.1406999425049
8141 3704 47015 119.057148686 44.3861254327 0.0473998 0.61739 49.6555 11850500000.0 -19.7855 436 51883 193 239999 1.0 1.0 1.526071155562383 -999.0 -1269.9304978839648 -1269.9304978839648
8717 12705 622222 119.366690862 35.7204534274 0.0138863 0.18678 166.044 734271000.0 -17.3478 0 0 0 -1 -1.0 -1.0 0.882474557337058 nan nan nan
8717 6104 580477 119.279384699 35.9796796497 0.132961 0.83917 101.106 174493000000.0 -22.7525 3801 55509 438 -1 -1.0 -1.0 2.260703918053588 nan nan nan
8717 3703 128921 118.318165157 35.5725757854 0.0457813 0.934056 100.058 5892900000.0 -19.8964 757 52238 292 473359 2.0 98.98 1.1700854645253722 nan nan nan
8717 6102 128902 118.803430825 35.5967997097 0.109778 0.596335 135.956 97107600000.0 -22.1813 757 52238 259 471844 2.0 26.25 0.5231144067012903 nan nan nan
8717 12703 128961 118.96543 36.31535 0.019982 0.483534 170.487 2073430000.0 -18.3251 757 52238 364 473392 2.0 77.39 0.8739577611287435 nan nan nan
8717 9102 128775 119.117532641 34.7525277078 0.0714115 0.869473 130.711 122497000000.0 -22.3842 756 52577 620 466387 1.0 1.0 2.322848570390914 nan nan nan
8717 12702 128934 118.173710436 35.3209421817 0.130424 0.709119 43.6413 192782000000.0 -22.8438 757 52238 315 473350 1.0 1.0 2.1381871472793126 nan nan nan
8717 6103 128923 118.291306687 35.9325202653 0.113369 0.724263 94.9861 97413600000.0 -22.1034 543 52017 78 468179 1.0 1.0 2.318806672808316 nan nan nan
8717 3704 128655 117.518331889 34.479317451 0.0290077 0.778953 47.5559 15436000000.0 -20.2629 756 52577 388 467611 2.0 31.19 0.46273072154809397 nan nan nan
8717 12704 646924 118.7523 36.46305 0.020234 0.242343 10.4677 1028210000.0 -17.7372 0 0 0 -1 -1.0 -1.0 0.8606520830574682 nan nan nan
8717 3702 75784 116.678719977 36.0733341361 0.0634725 0.985312 158.509 81666200000.0 -21.861 542 51993 574 437525 1.0 1.0 2.2496488801725616 nan nan nan
8717 1901 75776 117.456001215 34.8839120986 0.131157 0.746388 37.8744 180685000000.0 -22.7306 542 51993 554 473314 1.0 1.0 1.8814692395798704 nan nan nan
8717 1902 128701 118.09111 34.32657 0.139965 0.683166 62.9278 104219000000.0 -22.2942 756 52577 473 466961 2.0 19.14 1.3860228217301729 nan nan nan
8717 3701 622166 117.547457668 34.4152997422 0.0284197 0.957369 61.2587 20284700000.0 -20.3477 0 0 0 -1 -1.0 -1.0 2.230914818548387 nan nan nan
8717 12701 646854 117.215199698 36.3903606314 0.0285111 0.240041 179.232 8242970000.0 -19.5792 543 52017 271 437542 2.0 27.94 0.6875673508393543 nan nan nan
8717 6101 128882 119.18781199 35.5041889433 0.0456332 0.523431 162.449 13168400000.0 -19.9015 757 52238 225 467001 1.0 1.0 1.617752995430838 nan nan nan
8717 9101 75821 118.344852476 36.2743788157 0.0457385 0.777384 117.619 37012800000.0 -21.2993 543 52017 26 435728 2.0 33.63 0.5967495716194238 nan nan nan
8945 6101 295470 173.637733355 46.166337697 0.033343 0.519689 28.5351 13462600000.0 -20.0651 1442 53050 60 1168594 2.0 22.49 0.6911586317319106 nan nan nan
8945 12702 660769 172.66989 47.018275 0.0250173 0.686678 61.2106 8175010000.0 -20.3221 0 0 0 -1 -1.0 -1.0 0.5304781909059422 nan nan nan
8945 12704 295502 173.61962 46.88629 0.040024 0.276913 104.658 3703210000.0 -18.8673 1442 53050 119 1066592 2.0 17.06 0.6788708809094551 nan nan nan
8945 9101 295081 172.30913127 46.3900497012 0.0405541 0.363969 50.1577 4338690000.0 -19.2528 1441 53083 38 1169518 2.0 47.72 0.5695854250665785 nan nan nan
8945 1902 295788 174.478161687 47.4663535061 0.034059 0.830336 59.0478 35766200000.0 -20.9709 1442 53050 636 1171786 1.0 1.0 2.6463297526041667 nan nan nan
8945 3701 295646 171.628470631 46.9984308945 0.025457 0.626446 85.239 13013700000.0 -19.9116 1442 53050 392 1068478 1.0 1.0 2.3155369349888395 nan nan nan
8945 12703 295774 173.981887348 48.0214581158 0.0586703 0.531281 5.23267 28791200000.0 -20.8001 1444 53054 333 1172722 1.0 1.0 0.8344213910132201 nan nan nan
8945 3702 295713 173.361899618 47.2867278235 0.0455539 0.875817 30.7907 3332370000.0 -19.6842 1442 53050 501 1068527 1.0 0.0 0.7971299061682549 nan nan nan
8945 6103 295414 171.244626971 47.1435102759 0.0537137 0.535685 1.03647 51290300000.0 -21.511 1441 53083 590 1171722 1.0 2.0 0.10607877954260095 nan nan nan
8945 1901 295635 172.36572936 47.6962934821 0.0331186 0.784845 149.189 5896870000.0 -19.1432 1442 53050 376 1172675 1.0 1.0 0.7422043764830318 nan nan nan
8945 6102 296216 173.701235773 46.9899499513 0.0329081 0.555238 100.224 42656300000.0 -21.207 1444 53054 313 1170697 1.0 1.0 2.161937538267709 nan nan nan
8945 3703 295763 173.911233586 47.5155197298 0.045503 0.722772 59.7088 12834800000.0 -19.9696 1442 53050 586 1171779 1.0 2.0 1.0288535724401877 nan nan nan
8945 6104 295773 174.128115553 47.8172263134 0.0338399 0.802209 45.2131 33749000000.0 -20.8841 1442 53050 603 1069929 1.0 1.0 1.5692454531131088 nan nan nan
8945 9102 295500 173.618706185 46.3605596127 0.0338424 0.907152 112.608 30936600000.0 -20.9102 1442 53050 114 1064835 2.0 0.0 0.543320770857399 nan nan nan
8945 12701 626569 171.898080923 47.3793949684 0.0327303 0.90701 91.8361 4578170000.0 -20.3314 1442 53050 389 1171733 2.0 91.61 0.5972063002172608 nan nan nan
9863 3701 481720 192.61092383 26.7352866585 0.0194137 0.401653 170.315 830958000.0 -17.0058 2238 54205 70 -1 -1.0 -1.0 2.2024556122492496 -999.0 -1090.8591375280973 -1090.8591375280973
9863 1902 483190 195.306783861 27.9142685573 0.0195139 0.9641 130.5 3047330000.0 -18.3901 2241 54169 581 2243632 1.0 1.0 2.4493218093621927 -999.0 -3762.1531088599945 -3762.1531088599945
9863 6101 482007 192.932438898 27.9628222375 0.0230878 0.838787 127.225 11352200000.0 -19.8427 2238 54205 597 2243416 1.0 1.0 0.9472550577192164 -999.0 -1834.8465345622412 -1834.8465345622412
9863 9101 481715 192.937400708 27.0183183201 0.0213466 0.472397 119.453 2096870000.0 -18.555 2238 54205 63 2224419 2.0 65.33 1.146313436506614 9.149999618530273 268.8947084656448 331.29643405893785
9863 6102 482637 194.40502548 28.0403881249 0.0214492 0.918484 25.9519 1167110000.0 -17.4687 2240 53823 445 2229434 2.0 20.41 2.3512882486979167 -999.0 -2526.1839243009267 -2526.1839243009267
9863 3703 482860 194.513211072 26.9159830523 0.0273798 0.731116 129.992 14290800000.0 -20.0347 2241 54169 134 2224466 1.0 1.0 2.647074086654589 -999.0 -1464.2658134527844 -1464.2658134527844
9863 6104 672439 195.288487172 27.8183074643 0.019749 0.81484 47.5298 7011180000.0 -19.1919 2242 54153 329 2243630 1.0 1.0 2.4442233021040836 -999.0 -1723.346993291268 -1723.346993291268
9863 9102 482588 193.474720713 28.1866211975 0.0256367 0.520784 37.5036 4814300000.0 -19.1133 2240 53823 365 2229398 2.0 30.11 1.0346187524400199 -999.0 -1170.2160921085117 -1170.2160921085117
9863 12703 483074 195.036393927 28.1598629479 0.0248898 0.953238 113.516 3914180000.0 -18.7349 2241 54169 444 2229498 1.0 1.0 2.2895737865603496 -999.0 -3305.53200925197 -3305.53200925197
9863 12705 482787 195.13547773 27.7661400524 0.0222551 0.627647 104.719 4113900000.0 -18.6154 2240 53823 632 2243622 1.0 1.0 2.4350058833629604 -999.0 -1283.2401772311764 -1283.2401772311764
9863 1901 629663 195.053603424 28.0755010676 0.0250332 0.73353 137.536 8087110000.0 -19.4219 2240 53823 616 2229502 1.0 1.0 2.331778031361254 -999.0 -1469.8588998547814 -1469.8588998547814
9863 3702 481999 192.654359047 27.4829979102 0.0221399 0.862648 174.066 4576590000.0 -18.8988 2238 54205 586 2226079 1.0 1.0 2.471752469664788 -999.0 -1975.0704856819355 -1975.0704856819355
9863 3704 482530 193.17117834 26.3658211732 0.0204708 0.924742 105.52 7663380000.0 -19.3089 2240 53823 245 2240589 1.0 1.0 2.6376758676714602 -999.0 -2624.8403302718434 -2624.8403302718434
9863 6103 482772 195.022461664 28.0244372262 0.0196911 0.629075 159.225 2790380000.0 -18.3427 2240 53823 614 2229512 1.0 2.0 2.261529626980634 -999.0 -1285.144305061999 -1285.144305061999
9863 12704 629669 195.068827577 27.9675169402 0.0154703 0.578451 32.8874 3827010000.0 -18.6364 2240 53823 611 2243603 1.0 1.0 2.2735959209538117 -999.0 -1224.6892457429556 -1224.6892457429556
9863 12702 482714 194.834093588 27.8860097479 0.0216236 0.640432 48.8707 5084920000.0 -18.9111 2240 53823 545 2243539 1.0 2.0 2.3248693505815266 -999.0 -1300.7560506361501 -1300.7560506361501
